@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,-0.19143969,-0.28559718,-0.23206013,-0.0474888,28.497389,12.483884,-0.46028525,-0.011992491,35.79337,0.9675765,-0.24717605,-0.16527839,-0.057493147,-0.11829132,-0.80026823,52.019936,-0.07277564,-0.066779755,-0.19882448,2.3526676,-0.093621574,-0.4052991,4.076952,108.489,-0.0832452103495597,3.147053003311157,-0.523749589920044,41.66270446777344,23.449613571166992,-0.2319201380014419,-0.4357028901576996,19.041156768798828,42.77345657348633,41.7030029296875,53.83683013916016,-0.0284896790981292,-0.4301710426807403,-0.1830701828002929,-0.5113666653633118,-0.5754439830780029,-0.674773097038269,3.35901141166687,6.493405342102051,1.4165531396865845,-0.7110316157341003,-0.0846660435199737,-0.0443956702947616,27.50289535522461,-0.0638365522027015,-0.4018240571022033,-0.8790069222450256,-0.0599394105374813,-0.0779935270547866,-0.2920346260070801,-0.0453207232058048,14.50212574005127,37.446685791015625,38.642391204833984,8.588047981262207,76.73298645019531,28.357126235961918,-0.1262059509754181,82.54450988769531,55.51879501342773
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf,1,-0.00891775,-0.010846643,-0.009751454,-0.00058568123,1.1214349,0.4794047,-0.01822392,0.10797194,1.5156792,0.070125684,-0.0072976383,-0.005820128,-0.0014152202,-0.002617417,-0.030777847,1.8732435,-0.0006029197,-0.0038371047,-0.0075361542,0.30847615,-0.0020779914,-0.016639385,0.21550584,4.0387654,-0.0028687673620879,0.0536340586841106,-0.0200476311147212,1.3952022790908811,0.8810166716575623,-0.0086679896339774,-0.0156163917854428,0.8000161051750183,1.5501500368118286,1.5985183715820312,2.0110654830932617,-0.002671229885891,-0.0133254574611783,-0.0073963156901299,-0.0202297866344451,-0.0213938821107149,-0.025290472432971,-0.0004439551266841,0.086283728480339,0.0301799550652503,-0.0258600749075412,-0.002700850367546,-0.0015131938271224,1.0824434757232666,-0.0027155699208378,-0.0153781063854694,-0.0337871871888637,-0.0028163683600723,-0.0031993698794394,-0.0104662161320447,-0.000356765842298,0.4049126505851745,1.400673747062683,1.3697046041488647,0.4593335688114166,2.8760335445404053,0.9408913254737854,-0.0051259002648293,3.060373067855835,2.024831295013428
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1008065350-031.UNKNOWN.cnf,1,-0.006727742,-0.009349363,-0.003885638,0.023425143,0.83045435,0.179533,-0.009664148,-1.8914043e-05,0.9213445,-0.00062968896,-0.006639997,-0.0043194233,-0.0024657794,-0.0031262576,-0.020774307,1.3052026,-0.0013053566,-0.002404811,-0.0055517307,0.011685953,-0.0025781756,-0.010950055,0.09690547,2.8369246,-0.0018892353400588,0.1566925793886184,-0.013076864182949,0.8703299760818481,0.806647002696991,-0.0059505840763449,-0.011140857823193,0.4521328806877136,1.0251431465148926,1.2096749544143677,1.419381856918335,-0.0015981289325281,-0.0120593970641493,-0.0045878002420067,-0.013994057662785,-0.0153302550315856,-0.019013088196516,-0.0005049479659646,0.0513232052326202,0.0935795530676841,-0.016666317358613,-0.0017712925327941,0.0766104385256767,0.8851456642150879,-0.00036037893733,-0.0102535067126154,-0.0237659607082605,-0.0005824000691063,-0.0004301023145671,-0.007303372491151,0.0102454274892807,0.5350477695465088,1.26328706741333,0.9993079900741576,0.1385230123996734,2.082134485244751,0.8165034651756287,-0.0035996257793158,2.255516529083252,1.4243344068527222
SAT11/random/large/unif-k7-r85-v400-c34000-S536077088-015-UNKNOWN.cnf,1,-7.710672,515.6095,-0.71955305,-8.255536,823.5694,243.2639,-14.464667,1188.4541,725.33344,697.51105,-7.900434,-4.827416,-1.9981201,-5.2740526,-4.165691,810.4511,656.31525,-7.212426,-2.4643946,242.47357,1191.9585,-6.2868423,86.408844,136.74123,2.540591239929199,-3.458845853805542,-23.48614501953125,1130.173583984375,249.23194885253903,22.724519729614254,-6.850139617919922,1675.033203125,462.095947265625,23.275962829589844,-2.73122501373291,-9.8648099899292,-12.861583709716797,690.6060791015625,-5.065951824188232,-0.8808377385139465,-13.33462619781494,318.0406494140625,199.71473693847656,-9.56165599822998,-11.97269344329834,-10.74994945526123,-2.92887282371521,-1.8260860443115237,-6.552089691162109,-4.101138114929199,-11.23916721343994,-5.691354751586914,-2.4537453651428223,-1.6903996467590332,-9.458868980407717,-1.3435330390930176,251.56016540527344,-2.0619893074035645,1081.1019287109375,1276.58935546875,613.6148071289062,-4.558507919311523,1289.80908203125,1616.6055908203125
SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,80.31328,-1.3584651,-0.98061436,-1.0840566,166.30234,120.28445,-2.6412334,9.499109,138.87167,93.64641,-1.6630282,-0.6046646,10.753851,21.421774,-3.299548,151.46603,14.292537,-0.17714038,-0.42102313,-0.42944583,-0.7024277,-1.8326789,-0.8919194,498.3652,27.118106842041016,24.852081298828125,-3.690575838088989,225.9035797119141,68.91674041748047,-0.9546179175376892,-2.8138363361358643,44.48284912109375,299.0381774902344,196.8876190185547,248.4804534912109,-0.7176181077957153,-3.175563335418701,-0.7494655251502991,-3.5727059841156006,-2.2796473503112797,-2.72280216217041,45.327484130859375,132.28005981445312,-0.352687269449234,-4.609318256378174,-0.5003764033317566,57.03920364379883,140.4546356201172,-0.7285576462745667,-0.4329196214675903,-3.96535325050354,16.791629791259766,-0.7542475461959839,-1.7588871717453003,-1.3367091417312622,51.85618591308594,241.49400329589844,121.04655456542967,103.3675537109375,446.9916687011719,102.12213134765624,-0.4938207268714905,455.1091613769531,326.41412353515625
SAT11/random/medium/unif-k7-r89-v50-c4450-S1880985555-004.UNKNOWN.cnf,1,-1.2992818,-0.9353643,68.82495,-2.4319177,196.11115,6.547823,-3.2172012,204.74362,130.6025,103.55978,-3.0669525,-0.23383318,-0.25258568,-1.2846379,-1.170268,225.4266,118.412315,-1.1254512,-1.3474318,-0.4338171,194.15831,-1.6572284,-1.0420085,293.4452,47.8356819152832,-0.1781963258981704,-4.881099224090576,257.7674865722656,98.1447525024414,-0.615490198135376,-2.940439462661743,191.54672241210935,121.60762786865234,87.51294708251953,-0.1845618933439254,-1.1104137897491455,-3.104478597640991,26.536958694458008,-2.194380760192871,-1.732194423675537,-3.211674690246582,69.71705627441406,125.5401840209961,-2.031981945037842,-2.767906665802002,-2.438828945159912,-0.1438474953174591,105.72840881347656,-0.9685253500938416,-1.5132323503494265,-2.877518892288208,5.601908683776856,-0.0157451499253511,-0.7178590297698975,-2.255281686782837,38.41950607299805,249.23849487304688,53.53322219848633,146.72544860839844,394.5201721191406,190.44488525390625,-1.6017457246780396,437.532958984375,347.2181701660156
SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,-0.6811121,67.04447,-0.43194476,-0.9761087,102.80791,53.724712,-1.9105061,120.133736,101.08517,74.76735,-0.78704286,-0.5818098,-0.20866609,-0.61270416,-0.88715035,84.991776,101.30282,-0.8638984,-0.16044429,37.95301,154.43246,-0.9039912,33.57671,10.871518,-0.1785143613815307,-0.6516687870025635,-2.8018670082092285,156.34835815429688,16.267602920532227,13.995230674743652,-0.6679205298423767,209.5604248046875,77.94330596923828,-0.1684408485889434,-0.1307995766401291,-1.294828176498413,-1.45447838306427,67.0782699584961,-0.8606716990470886,-0.1607907265424728,-1.4635424613952637,39.61279296875,27.07413101196289,-1.203984022140503,-1.534412860870361,-1.2018988132476809,-0.4761960804462433,-0.2839071452617645,-0.7040808200836182,-0.690085232257843,-1.6037451028823853,-0.9857526421546936,-0.4692933559417724,-0.0560215227305889,-0.9427549242973328,-0.2946306467056274,-0.0488380715250968,-0.4019707143306732,135.9655303955078,149.35269165039062,55.47874069213867,-0.5061493515968323,110.40069580078124,183.4549102783203
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S960198064-030.SATISFIABLE.cnf,1,-0.008317864,-0.0072349873,-0.0074696336,-0.0021159095,1.0210282,0.45413902,-0.0154856965,0.2876154,1.5049407,0.055518676,-0.0074150693,-0.0037803203,-0.0021742496,-0.0035600006,-0.025070224,1.4543425,-0.00050185545,-0.0039409753,-0.0056420118,0.23025207,0.07325911,-0.013358867,0.1686191,3.1523752,-0.0021848625037819,0.024319689720869,-0.0172921195626258,1.2768514156341553,0.736149251461029,-0.0065146372653543,-0.012733744457364,0.8505715131759644,1.2785452604293823,1.2840936183929443,1.7704598903656006,-0.004246596712619,-0.01199596747756,-0.0049126157537102,-0.0174868740141391,-0.0175814405083656,-0.0225557703524827,0.027702622115612,-0.0005793934687972,-0.0008879238739609,-0.0205631535500288,-0.0028604303952306,-0.0012232143199071,0.7524685859680176,-0.0023121663834899,-0.0132938548922538,-0.0281595159322023,-0.0021228385157883,-0.0030878770630806,-0.0081399949267506,-0.0027223019860684,0.5918703675270081,1.202244997024536,1.1074639558792114,0.5012339353561401,2.433746337890625,0.8224648237228394,-0.0040198620408773,2.4599454402923584,1.874420166015625
SAT11/random/medium/unif-k7-r89-v70-c6230-S1018943457-089.SATISFIABLE.cnf,1,-1.178404,-0.08082567,-0.5386678,-0.22841424,141.12657,51.68678,-2.0085907,63.631077,71.39899,47.747482,-1.1136903,-0.5532463,-0.25665492,-0.99111766,-1.2555616,115.73837,100.449776,-0.9818484,-0.2594257,26.514553,94.91408,-1.3548158,16.006506,78.35969,14.714747428894045,-0.4493883550167084,-2.483659505844116,154.377197265625,59.948204040527344,-0.2106928080320358,-1.140405535697937,229.6658935546875,123.03321075439452,40.37511444091797,5.769589900970459,-1.336966872215271,-1.991391658782959,46.981475830078125,-1.1368892192840576,-0.4986481368541717,-1.504241704940796,57.58112335205078,55.89766693115234,-1.1740552186965942,-2.309926986694336,-1.2824112176895142,-0.0604910589754581,-0.2620144784450531,-0.6950376033782959,-0.5216783285140991,-2.2204904556274414,-0.4607028067111969,-0.0346414819359779,-0.1633056402206421,-0.9585174918174744,-0.1314848959445953,39.8696174621582,-0.0474545024335384,108.5009994506836,168.03428649902344,76.09687042236328,-0.8910549879074097,206.9691925048828,255.25982666015625
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf,1,-0.011804907,-0.013663557,-0.008554272,-0.004945482,1.3142442,0.5120288,-0.023477469,0.4356015,2.108718,0.2574519,-0.013145529,-0.007971785,-0.003985513,-0.0038849395,-0.038845886,2.5146477,-0.0006619048,-0.005607606,-0.009303204,0.3024801,0.043639325,-0.018908951,0.28058797,5.263141,-0.0058727581053972,0.164129689335823,-0.0288747828453779,1.9991031885147093,1.1143378019332886,-0.0103697264567017,-0.0227132365107536,1.1041038036346436,1.8091682195663448,2.2311198711395264,2.735342264175415,-0.0031367042101919,-0.0197779834270477,-0.0086958026513457,-0.0247130580246448,-0.0301118344068527,-0.038213025778532,-0.0009831237839534,-0.0005953459185548,-0.0023134192451834,-0.0332832187414169,-0.0027703552041202,-0.0044296532869338,1.714072346687317,-0.0035123827401548,-0.0202374383807182,-0.0435646809637546,-0.0049606622196733,-0.0054377606138587,-0.0133479554206132,-0.0038907474372535,0.8002239465713501,2.0418503284454346,1.6646957397460938,0.3848772346973419,4.1608757972717285,1.4507719278335571,-0.0042796623893082,4.2294602394104,2.761427879333496
