@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-889-S541709883.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.16282,ok
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-384-S562397006.cnf,1,clasp-cssc_clasp-2.1-sat-t1,2.49962,ok
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-843-S953300536.cnf,1,clasp-cssc_clasp-2.1-sat-t1,30.0004,ok
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-671-S2070085895.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.045992,ok
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-381-S559760533.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.250961,ok
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-647-S329285405.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.060989,ok
instances/Sat_Data/K3-inst/k3-v250-c1066/unif-v250-c1066-380-S270592756.cnf,1,clasp-cssc_clasp-2.1-sat-t1,5.19721,ok
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-195-S1855106009.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.062989,ok
instances/Sat_Data/K3-inst/k3-v325-c1385/unif-v325-c1385-254-S663452718.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.276957,ok
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-524-S801136951.cnf,1,clasp-cssc_clasp-2.1-sat-t1,20.6329,ok
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-707-S12613982.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.564913,ok
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-726-S324156379.cnf,1,clasp-cssc_clasp-2.1-sat-t1,13.167,ok
instances/Sat_Data/K3-inst/k3-v275-c1172/unif-v275-c1172-405-S1915111456.cnf,1,clasp-cssc_clasp-2.1-sat-t1,20.3219,ok
instances/Sat_Data/K3-inst/k3-v325-c1385/unif-v325-c1385-13-S453851903.cnf,1,clasp-cssc_clasp-2.1-sat-t1,81.4016,ok
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-916-S1275885628.cnf,1,clasp-cssc_clasp-2.1-sat-t1,2.17767,ok
instances/Sat_Data/K3-inst/k3-v300-c1279/unif-v300-c1279-122-S402427212.cnf,1,clasp-cssc_clasp-2.1-sat-t1,16.1035,ok
instances/Sat_Data/K3-inst/k3-v250-c1066/unif-v250-c1066-798-S336935511.cnf,1,clasp-cssc_clasp-2.1-sat-t1,5.42917,ok
instances/Sat_Data/K3-inst/k3-v325-c1385/unif-v325-c1385-423-S920711887.cnf,1,clasp-cssc_clasp-2.1-sat-t1,256.395,ok
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-788-S1752532561.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.05499,ok
instances/Sat_Data/K3-inst/k3-v325-c1385/unif-v325-c1385-605-S1143042705.cnf,1,clasp-cssc_clasp-2.1-sat-t1,140.232,ok
instances/Sat_Data/K3-inst/k3-v225-c960/unif-v225-c960-367-S1528590288.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.01084,ok
