@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
instances/Sat_Data/bmc/bmc08-100/pdtvisheap03.100.cnf,1,385.4727,199.97552,-0.0,155.65385,-0.0,-0.0,17.909422,-0.0,-0.0,202.83727,-0.0,138.16142,-0.0,135.58954,388.53256,153.47015
instances/Sat_Data/bmc/bmc08-100/dme4p1neg.100.cnf,1,179.64333,94.37271,-0.0,84.17468,-0.0,-0.0,5.9145103,-0.0,-0.0,87.29704,-0.0,57.274715,-0.0,58.74353,178.10324,67.72619
instances/Sat_Data/bmc/bmc08-100/139462p1neg.100.cnf,1,2648.8616,1366.495,-0.0,1025.3575,-0.0,-0.0,135.06596,-0.0,-0.0,1429.2157,-0.0,971.80035,-0.0,951.92615,2695.6042,1086.5354
instances/Sat_Data/bmc/bmc08-100/bj08vsar6.100.cnf,1,19.48925,8.82484,-0.0,37.10982,-0.0,-0.02157628,21.707052,-0.0,-0.0,-6.171461e-07,31.541945,4.599892,-0.0,0.588741,39.63981,26.68648
instances/Sat_Data/bmc/bmc08-100/prodconspold1.100.cnf,1,225.58272,117.21475,-0.0,91.63439,-0.0,-0.0,10.290006,-0.0,-0.0,118.60176,-0.0,80.77337,-0.0,79.119514,227.26752,89.58747
instances/Sat_Data/bmc/bmc08-100/prodcellp2.100.cnf,1,45.78256,24.005003,-0.0,21.04769,-0.0,-0.0,1.2430934,-0.0,-0.0,22.778898,-9.085782e-07,14.8586,-0.0,15.204068,45.324547,17.232481
instances/Sat_Data/bmc/bmc08-100/pdtpmsgigamax.100.cnf,1,161.45659,62.47241,-0.0,571.7583,-0.0,80.81498,559.8121,-0.0,-0.0,-0.0,683.68915,185.71031,-0.0,-0.0,547.1291,496.02432
instances/Sat_Data/bmc/bmc08-100/139464p5.100.cnf,1,2995.9058,1558.9734,-0.0,1207.0198,-0.0,-0.0,137.88457,-0.0,-0.0,1583.2229,-0.0,1076.0765,-0.0,1051.749,3029.2869,1201.4089
instances/Sat_Data/bmc/bmc08-100/bj08autg3f2.100.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/eijkS5378.100.cnf,1,1052.7087,537.58624,-0.0,388.25702,-0.0,-0.0,65.39888,-0.0,-0.0,584.17975,-0.0,396.90564,-0.0,387.9058,1073.107,447.8706
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a22.100.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/pdtvisheap09.100.cnf,1,384.72754,199.60716,-0.0,155.42906,-0.0,-0.0,17.858137,-0.0,-0.0,202.38463,-0.0,137.8597,-0.0,135.2874,387.72696,153.1159
instances/Sat_Data/bmc/bmc08-100/texasifetch1p5.100.cnf,1,15.218656,5.9708614,-0.0,53.84147,-0.0,7.3042865,52.040424,-0.0,-0.0,-0.0,63.787266,17.383896,-0.0,-0.0,51.30487,46.233513
instances/Sat_Data/bmc/bmc08-100/dme5ptimo.100.cnf,1,177.06017,93.66873,-0.0,92.63886,-0.0,-0.0,7.835195,-0.0,-0.0,81.946556,-0.0,53.531754,-0.0,55.262154,178.97534,67.950966
instances/Sat_Data/bmc/bmc08-100/dme6ptimonegnv.100.cnf,1,213.69345,112.97608,-0.0,111.21659,-0.0,-0.0,9.32301,-0.0,-0.0,99.004005,-0.0,64.73434,-0.0,66.78266,215.75793,81.91919
instances/Sat_Data/bmc/bmc08-100/intel023.100.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/intel030.100.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/intel027.100.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/cmudme1.100.cnf,1,84.778076,44.09957,-0.0,34.6581,-0.0,-0.0,3.7380738,-0.0,-0.0,44.710403,-0.0,30.402365,-0.0,29.728224,85.41512,33.527794
instances/Sat_Data/bmc/bmc08-100/prodconspold4.100.cnf,1,202.83034,105.44259,-0.0,82.54328,-0.0,-0.0,9.201024,-0.0,-0.0,106.56914,-0.0,72.58804,-0.0,71.07064,204.25504,80.452675
instances/Sat_Data/bmc/bmc08-100/bj08amba2g3f3.100.cnf,1,718.1881,361.72192,-0.0,254.08852,-0.0,-0.0,51.73158,-0.0,-0.0,401.9171,-0.0,273.21082,-0.0,270.42725,726.88025,314.04648
instances/Sat_Data/bmc/bmc08-100/intel014.100.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/eijkS526.100.cnf,1,108.262344,46.196514,-0.0,408.6049,-0.0,65.98107,409.1473,-0.0,-0.0,-0.0,501.17896,136.07603,-0.0,-0.0,393.57193,362.94885
instances/Sat_Data/bmc/bmc08-100/139454p23.100.cnf,1,1586.4329,833.2489,-0.0,675.0688,-0.0,-0.0,60.25059,-0.0,-0.0,812.04865,-0.0,550.25195,-0.0,538.2503,1589.2404,615.6806
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar05.100.cnf,1,13.708694,5.4400578,-0.0,45.760006,-0.0,5.6353917,42.4849,-0.0,-0.0,-0.0,52.85241,13.400168,-0.0,-3.4497984e-06,44.20601,38.701763
instances/Sat_Data/bmc/bmc08-100/139462p24.100.cnf,1,2636.719,1360.6559,-0.0,1021.908,-0.0,-0.0,133.98235,-0.0,-0.0,1421.7157,-0.0,966.72003,-0.0,946.8562,2682.7627,1080.8357
instances/Sat_Data/bmc/bmc08-100/139454p5.100.cnf,1,1568.2742,823.7363,-0.0,667.4959,-0.0,-0.0,59.489544,-0.0,-0.0,802.7958,-0.0,543.91327,-0.0,531.98376,1571.1544,608.5517
instances/Sat_Data/bmc/bmc08-100/pdtvisvending03.100.cnf,1,233.1003,121.069695,-0.0,94.65433,-0.0,-0.0,10.68263,-0.0,-0.0,122.45952,-0.0,83.45017,-0.0,81.76146,234.64925,92.44155
instances/Sat_Data/bmc/bmc08-100/pdtvisgigamax1.100.cnf,1,146.89458,57.109234,-0.0,510.82886,-0.0,69.76635,495.51382,-0.0,-0.0,-0.0,604.28467,163.37192,-0.0,-0.0,487.10422,439.2769
instances/Sat_Data/bmc/bmc08-100/neclaftp1002.100.cnf,1,3064.893,1200.5841,-0.0,10398.8125,-0.0,1366.2545,9965.076,-0.0,-0.0,-0.0,12141.958,3251.533,-0.0,-0.0,9891.902,8852.151
instances/Sat_Data/bmc/bmc08-100/eijkS208.100.cnf,1,40.01736,16.766418,-0.0,149.0862,-0.0,23.334257,148.30278,-0.0,-0.0,-0.0,182.01564,49.396328,-0.0,-0.0,143.52904,131.77626
instances/Sat_Data/bmc/bmc08-100/eijkS208c.100.cnf,1,26.70832,10.862408,-0.0,97.43169,-0.0,14.547807,95.97067,-0.0,-0.0,-0.0,117.927986,32.041477,-0.0,-0.0,93.621086,85.35247
instances/Sat_Data/bmc/bmc08-100/pdtviscoherence1.100.cnf,1,802.18054,417.54123,-0.0,330.77246,-0.0,-0.0,35.17143,-0.0,-0.0,415.7509,-0.0,283.9105,-0.0,277.9882,804.3828,314.87878
instances/Sat_Data/bmc/bmc08-100/pdtvisvending00.100.cnf,1,239.95857,124.651566,-0.0,97.52107,-0.0,-0.0,10.970555,-0.0,-0.0,126.00126,-0.0,85.86286,-0.0,84.11591,241.53378,95.10193
instances/Sat_Data/bmc/bmc08-100/bj08amba2g4f2.100.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
instances/Sat_Data/bmc/bmc08-100/pdtvisheap10.100.cnf,1,384.70523,199.59775,-0.0,155.42903,-0.0,-0.0,17.8551,-0.0,-0.0,202.3687,-0.0,137.848,-0.0,135.27509,387.7017,153.10086
instances/Sat_Data/bmc/bmc08-100/pdtvisretherrtf0.100.cnf,1,330.19757,171.52061,-0.0,134.55211,-0.0,-0.0,14.832761,-0.0,-0.0,172.65901,-0.0,117.768684,-0.0,115.39151,332.16736,130.8813
instances/Sat_Data/bmc/bmc08-100/139443p6neg.100.cnf,1,564.3357,294.28204,-0.0,393.16986,-0.0,-0.0,69.573135,-0.0,-0.0,206.09465,49.223454,143.39598,-0.0,149.1945,619.5689,256.13843
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a29.100.cnf,1,514.983,253.9101,-0.0,166.56718,-0.0,-0.0,42.299664,-0.0,-0.0,293.50275,-0.0,199.31093,-0.0,201.28781,521.3895,237.419
instances/Sat_Data/bmc/bmc08-100/prodconsp1.100.cnf,1,217.76611,113.16157,-0.0,88.301765,-0.0,-0.0,9.98515,-0.0,-0.0,114.67464,-0.0,78.09262,-0.0,76.455795,219.46162,86.58981
instances/Sat_Data/bmc/bmc08-100/prodcellp0.100.cnf,1,40.80396,21.49465,-0.0,20.046202,-0.0,-0.0,1.2798462,-0.0,-0.0,19.75481,-0.00014112597,12.91265,-0.0,13.15853,40.79467,15.432402
instances/Sat_Data/bmc/bmc08-100/dme3ptimo.100.cnf,1,138.8752,72.9926,-0.0,61.989517,-0.0,-0.0,4.8707643,-0.0,-0.0,69.33623,-0.0,46.004204,-0.0,46.54095,137.40997,52.79695
instances/Sat_Data/bmc/bmc08-100/counterp0neg.100.cnf,1,19.60229,9.981234,-0.0,11.403298,-0.0,-4.814287e-06,1.181028,-2.881942e-05,-0.0,8.973539,-0.1328913,5.922077,-0.0,5.861368,21.052383,8.158493
instances/Sat_Data/bmc/bmc08-100/139452p6neg.100.cnf,1,1507.7368,779.7388,-0.0,587.6867,-0.0,-0.0,75.91405,-0.0,-0.0,811.4308,-0.0,551.7504,-0.0,539.694,1532.4833,616.28674
instances/Sat_Data/bmc/bmc08-100/bjrb07amba4andenv.100.cnf,1,7668.446,3977.2476,-0.0,3089.8608,-0.0,-0.0,360.60843,-0.0,-0.0,4027.0742,-0.0,2747.1926,-0.0,2696.3232,7721.531,3054.1887
instances/Sat_Data/bmc/bmc08-100/visemodel.100.cnf,1,41.437443,17.337883,-0.0,155.06935,-0.0,24.278704,154.60478,-0.0,-0.0,-0.0,189.07849,51.820496,-0.0,-0.0,148.73865,136.82056
