@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instances/Sat_Data/bmc/bmc08-50/neclaftp3001.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,48.7716,ok
instances/Sat_Data/bmc/bmc08-50/pdtvisretherrtf1.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,2.78457,ok
instances/Sat_Data/bmc/bmc08-200/dme5ptimo.k200.cnf,1,clasp-cssc_clasp-2.1-sat-t1,3.49747,ok
instances/Sat_Data/bmc/bmc08-200/intel038.k200.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-50/pdtvisvsar11.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.022996,ok
instances/Sat_Data/bmc/bmc08-200/pdtvisminmaxr3.k200.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.403938,ok
instances/Sat_Data/bmc/bmc08-200/pdtvisheap03.k200.cnf,1,clasp-cssc_clasp-2.1-sat-t1,5.59515,ok
instances/Sat_Data/bmc/bmc08-50/eijkbs1512.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-50/pdtvisvsa16a15.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.294954,ok
instances/Sat_Data/bmc/bmc08-200/intel032.k200.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-50/pdtvisns3p01.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-100/pdtvisvsar31.100.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.145977,ok
instances/Sat_Data/bmc/bmc08-200/neclaftp2001.k200.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-50/139464p6neg.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,13.5169,ok
instances/Sat_Data/bmc/bmc08-100/pdtvisgoodbakery1.100.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-100/pdtvisvsa16a06.100.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.04284,ok
instances/Sat_Data/bmc/bmc08-100/pdtvisns3p05.100.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-50/pdtvisvsar14.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.080987,ok
instances/Sat_Data/bmc/bmc08-100/srg5ptimoneg.100.cnf,1,clasp-cssc_clasp-2.1-sat-t1,0.179971,ok
instances/Sat_Data/bmc/bmc08-100/139464p6neg.100.cnf,1,clasp-cssc_clasp-2.1-sat-t1,36.0145,ok
instances/Sat_Data/bmc/bmc08-100/bc57sensorsp1.100.cnf,1,clasp-cssc_clasp-2.1-sat-t1,7.33588,ok
instances/Sat_Data/bmc/bmc08-200/intel067.k200.cnf,1,clasp-cssc_clasp-2.1-sat-t1,300.0,timeout
instances/Sat_Data/bmc/bmc08-50/139452p22.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,2.82857,ok
instances/Sat_Data/bmc/bmc08-50/pdtvisns2p1.k50.cnf,1,clasp-cssc_clasp-2.1-sat-t1,138.784,ok
