@RELATION FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
size_5_5_5_i019_r12.cnf,1,-1.5035776,-0.5826283,19.870468,-1.217015,-0.08587023,89.20746,-1.4234284,85.6149,-0.12014233,22.495035,-2.0943253,-1.1156038,-2.1080816,-0.47821993,-0.4206844,88.37178,61.813404,-0.81556976,4.8774986,39.885242,189.05853,-0.98965955,-0.56794816,75.36938,-0.0970659330487251,-0.2160442173480987,-2.073850154876709,141.32363891601562,72.43872833251953,-0.7607768177986145,-1.7564373016357422,148.04714965820312,17.933679580688477,113.91400146484376,-0.5156363844871521,-1.3427163362503052,-2.755751848220825,17.176191329956055,-0.7153008580207825,-1.044522047042847,-1.8587050437927248,174.33534240722656,-0.8639426827430725,-1.7792915105819702,-1.962053179740905,-0.878760039806366,-0.9782794713974,130.9123992919922,-1.3373403549194336,-0.8578149080276489,-1.0070103406906128,69.90890502929688,20.275842666625977,-0.2019865959882736,-0.0320834182202816,47.43359756469727,82.57740783691406,-0.5627222657203674,90.17730712890624,293.8385314941406,135.80662536621094,38.21764755249024,259.22772216796875,224.01573181152344
bivium-39-200-0s0-0x5fa955de2b4f64d00226837d226c955de4566ce95f660180d7-30.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
170058440.cnf,1,-0.0031187737,-0.004660916,-0.0024388097,0.071105406,0.38681808,0.06738976,-0.0048299516,0.046480894,0.5053977,0.0034832396,-0.0023305414,-0.0011600804,-0.00020043648,-0.0010458403,-0.011025137,0.6870551,-0.0005322656,-0.001165126,-0.002249671,-0.0007272522,-0.0014561436,-0.0052391374,-4.6639143e-05,1.5756043,-0.0008781624492257,0.175207033753395,-0.0061180815100669,0.3560337126255035,0.3357691168785095,-0.0039320001378655,-0.0052945576608181,0.2378450185060501,0.4805660843849182,0.6339126229286194,0.7042114734649658,-0.0012487999629229,-0.0050400029867887,-0.0029187421314418,-0.007207082118839,-0.0072665605694055,-0.0102976793423295,-0.0002522367867641,0.0094761662185192,0.0439809933304786,-0.0090511506423354,-0.0003843044105451,0.0195867344737052,0.5483872890472412,-0.0002863633853849,-0.003907486796379,-0.0119030615314841,-0.00032786410884,-0.0014572087675333,-0.0034554540179669,0.0395669490098953,0.2391005307435989,0.660955548286438,0.4167909622192383,0.0030117370188236,0.9530962705612184,0.3006853759288788,-0.0016242964193224,1.1064977645874023,0.695324718952179
w19-5.1.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
vlsat2_32480_4362044.dimacs.cnf,1,650254500000.0,-88635940000.0,3784131000000.0,-19697005000.0,13716315000000.0,3231265000000.0,-30651994000.0,869214450000.0,10109103000000.0,11541923000000.0,970377130000.0,-55824330000.0,-81058360000.0,2022328200000.0,-148457500000.0,13272445000000.0,-5838211600.0,-39111330000.0,-40874940000.0,-93524120000.0,2176911400000.0,-78570594000.0,-91208380000.0,31837600000000.0,-48829001728.0,1224165294080.0,-173371506688.0,11136216858624.0,12589359693824.0,-39554035712.0,-121569050624.0,-14521157632.0,15816912273408.0,21160477589504.0,11459648028672.0,-1830507008.0,-134899974144.0,-5862125568.0,-263744880640.0,-102094618624.0,-143987343360.0,2205953294336.0,7781529681920.0,8074724114432.0,-166766608384.0,-74672660480.0,4388205625344.0,10403989946368.0,-7446587904.0,-123296751616.0,-197736005632.0,742370836480.0,-46683807744.0,-104220172288.0,-24416643072.0,1461461712896.0,17971372097536.0,11086224949248.0,7898106691584.0,21108950564864.0,3528226504704.0,-88897683456.0,16566538207232.0,7077093703680.0
g2-hwmcc15deep-6s33-k34.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
vlsat2_30195_3855554.dimacs.cnf,1,461154300000.0,-62830960000.0,2681981000000.0,-13964492000.0,9722794000000.0,2290347700000.0,-21729972000.0,615906000000.0,7165499000000.0,8181248000000.0,687730070000.0,-39569080000.0,-57456853000.0,1433302700000.0,-105236380000.0,9408100000000.0,-4140981200.0,-27723254000.0,-28975133000.0,-66296930000.0,1542856900000.0,-55692923000.0,-64651440000.0,22568241000000.0,-34609848320.0,867809755136.0,-122894868480.0,7893822734336.0,8923854667776.0,-28039149568.0,-86174941184.0,-10293386240.0,11212226035712.0,14999378460672.0,8123169374208.0,-1295473664.0,-95622234112.0,-4155613952.0,-186953842688.0,-72370094080.0,-102066774016.0,1563716222976.0,5516012027904.0,5723897462784.0,-118214402048.0,-52931538944.0,3110774243328.0,7374519140352.0,-5276896768.0,-87396319232.0,-140167299072.0,526023393280.0,-33090115584.0,-73876824064.0,-17310494720.0,1036050759680.0,12739108929536.0,7858412847104.0,5598637719552.0,14962803081216.0,2500960190464.0,-63016652800.0,11743138938880.0,5016691146752.0
grain-53-80-0s0-seed-125-8-init-35.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
6g_6color_366_040_04.cnf,1,55636736.0,-7277228.0,303612000.0,-1543685.8,1117230100.0,260361700.0,-2482186.8,64482270.0,811714050.0,933239600.0,76840510.0,-4578957.5,-6630026.5,162795230.0,-12093020.0,1079985400.0,-512583.84,-3144802.5,-3270657.2,-7580257.0,171075040.0,-6384226.0,-7421551.0,2595829000.0,-3946012.0,104262112.0,-14054597.0,902248704.0,1027352576.0,-3249070.0,-9891835.0,-1147477.25,1298708864.0,1725509376.0,936625792.0,-170672.0,-11015536.0,-471316.375,-21481102.0,-8289694.5,-11662909.0,183592832.0,634640384.0,658447552.0,-13628972.0,-6048425.0,363586912.0,846781440.0,-660424.9375,-9900135.0,-16083301.0,58896256.0,-3784807.5,-8511031.0,-1952782.625,124929024.0,1461984512.0,903695296.0,639622208.0,1714909440.0,285549760.0,-7243855.0,1348259584.0,581157248.0
fclqcolor-20-15-12.cnf.gz.CP3-cnfmiter.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
