@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S3810410791798806146.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.41978,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4071060588523669078.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.16882,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5341702404603743461.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.62775,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8447485548746891076.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.43978,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S2959440761195535243.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.64675,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S3732098591266560668.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.53777,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S6098456741638722384.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.19182,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S1192825318758953641.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.22481,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7622998384584376771.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.3078,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S881248851432602553.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.2978,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7036540927274434638.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.65475,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7201593109899262450.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.3278,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S3224488650127011123.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.68874,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8637771182720302944.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.51477,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4606040634045540257.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.52277,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S2104106136674385289.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.38279,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8481263900861399120.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.16282,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S2798905486052610829.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.72574,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8115967545172440626.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.48677,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7311088670371726102.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.47278,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5171713316207696609.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.40379,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8459114376098706695.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.41978,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5024260944770889468.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.21781,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S73677795488523977.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.3218,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S2072622784578959012.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.50477,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4989795346953118663.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.04084,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S6244783411648600238.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.50177,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7824698833440036969.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.57876,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7052873454584296620.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.77073,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S3110773152970734151.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.26881,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7160832819974734884.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.50377,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4444807091012387181.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.72674,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4363648135564554520.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.3028,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5877443363351990267.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.56876,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4754558232993900410.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.44978,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7968425669426948068.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.21381,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5617810816884156737.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.63275,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5496691240915059367.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.53177,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S1965843858042249241.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.56576,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S2744698363602659522.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.45278,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4960338110093924329.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.36779,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8816353674563730835.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.56176,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4058213898401572373.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.70974,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S3508598598030396801.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.41778,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8639610826506327774.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.13583,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S3663586009909248269.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.41278,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5719604068248520688.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.3188,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8789803804936790370.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.35079,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S4447930463331745567.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.24681,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S2971341134738549197.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.3198,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5884068478435480077.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.46378,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S7028177717954825772.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.38679,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S8808313146700602389.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.60076,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5310031490986805392.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.62475,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S5448932597576624296.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.35379,ok
instances/Sat_Data/unsat-unif-k5/unif-k5-r21.117-v50-c1056-S6917204338455030628.cnf,1,clasp-cssc_clasp-2.1-sat-t1,1.21081,ok
