@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
sat/10-3-13.cnf.bz2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/10-4-10.cnf.bz2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/1mod8.rules.7-7.cnf.bz2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,-0.0039244313,-0.0060953177,-0.002875228,0.03156976,0.57768005,0.025658075,-0.003159321,-0.0012796911,0.44040158,-0.0009295651,-0.0029889648,-0.0010651234,-0.0007953761,-0.0029841112,-0.011908793,0.7177269,-0.0020914762,-0.0009074767,-0.0025226166,-0.0013064088,-0.0020271183,-0.006184994,-0.00058752444,1.6511511,0.08553284,0.22633941,-0.005541756,0.45407343,0.65655816,-0.004580621,-0.006124605,0.13835716,0.68420655,0.7486544,0.6831306,-0.0012722122,-0.0051752822,-0.0031814997,-0.008285657,-0.0072515174,-0.009204815,0.0660251,0.15177749,0.11376444,-0.00950591,-0.0013510475,0.20440018,0.52722126,0.006454136,-0.005261543,-0.013357739,-0.00032373378,-3.5917423e-05,-0.004480383,0.16539869,0.29840577,0.77049273,0.5274646,0.09193629,0.9264431,0.30788648,-0.00345506,1.2419004,0.7289209
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,-0.0044469,-0.0043108915,-0.0032083003,-0.0003545319,0.28362685,0.102696195,-0.0049792132,0.11736944,0.55455875,-0.0006433056,-0.0032252425,-0.0009342584,-0.0011617027,-0.002110464,-0.010078142,0.6020282,-0.000556974,-0.0011739744,-0.0019766872,0.027933046,-0.0007116277,-0.006162043,0.0068458915,1.2579819,-0.00025898017,0.05447529,-0.0049206545,0.48633695,0.36466223,-0.003643072,-0.0043152864,0.27842724,0.36016953,0.50144804,0.5353048,-0.0014108787,-0.003860243,-0.0024991306,-0.006266682,-0.0068425215,-0.009083791,0.032893263,-0.0008496905,-0.0010571535,-0.008106434,-0.00071240007,-0.0003040006,0.42997685,-0.0011673629,-0.0048025325,-0.0107601,-0.00064111454,-0.0013024461,-0.0029121044,0.104715176,0.20156807,0.44248345,0.4073376,0.09606765,0.86646867,0.3074361,-0.000339253,0.95603585,0.69245124
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,-0.0043480704,-0.006832838,-0.0040030787,0.10240696,0.5581239,0.10359153,-0.0052049807,-0.0009464639,0.6603775,0.03638344,-0.0033206444,-0.0015438005,-0.00038909473,-0.001357966,-0.014237733,0.98138815,-0.0009157333,-0.00093458366,-0.0027379899,-0.000696782,-0.002260216,-0.007790911,-0.00023489057,2.0704017,-0.00023956246,0.153906,-0.0068761073,0.54041326,0.5457105,-0.005518938,-0.007211384,0.15910996,0.735719,0.8105329,0.8565243,-0.0009970253,-0.0049825483,-0.0038547146,-0.010320571,-0.009289815,-0.011409799,0.05606889,0.07711369,0.16135523,-0.011838461,-0.0010754705,0.09142449,0.6310583,-5.1370298e-05,-0.005987478,-0.016158395,-0.0010747947,-0.0018828487,-0.005164355,0.11397602,0.18754716,0.757095,0.5400121,0.035600413,1.1429524,0.24920532,-0.0025299396,1.4263629,0.7996028
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,-0.0027582997,-0.0058082775,-0.0019695314,0.09404656,0.50020707,0.040715624,-0.003704019,-0.00050952286,0.39519104,-0.00040838416,-0.0024736184,-0.0013541974,-0.00032065847,-0.0016682496,-0.011364596,0.69526607,-0.0013889305,-0.00085630326,-0.0024771981,-0.0016216437,-0.0022515983,-0.0052948925,-0.00034350425,1.6876222,-0.0005175794,0.24229144,-0.0061532054,0.33162928,0.46613035,-0.004282169,-0.005690424,0.1798486,0.5534706,0.7220968,0.7082534,-0.0008044804,-0.0058375425,-0.002999197,-0.007833052,-0.0074731824,-0.010067793,-0.00038355237,0.09793706,0.13178995,-0.009005244,-0.0006336935,0.1398969,0.574144,0.028183516,-0.0039401,-0.0124619445,-0.00031812917,-0.0008055809,-0.0039501274,0.087203965,0.26703393,0.7646073,0.46746808,-0.00015732284,0.9427264,0.3496383,-0.0024546296,1.2131321,0.67459095
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,-0.0028189868,-0.005491689,-0.0026690522,0.13024116,0.46580017,0.102197185,-0.00356871,-0.0001486069,0.45653915,-0.00036954414,-0.0025680787,-0.0013754029,-0.0007103578,-0.0011241478,-0.012348585,0.7071585,-0.0013324083,-0.001396644,-0.0022592475,-0.0006998999,-0.002076011,-0.0062252753,0.002185762,1.6961429,-0.0007919008,0.16641809,-0.005513867,0.42712358,0.4913547,-0.004333333,-0.005557657,0.08209707,0.6548347,0.69853044,0.6968577,-0.00082519714,-0.005363182,-0.0035518466,-0.008624054,-0.0072129564,-0.0096961595,-0.0001397238,0.11677329,0.15325141,-0.009573716,-0.0010058956,0.121505044,0.4903277,0.0102819465,-0.0041642454,-0.013418062,-0.0003855414,-0.0010101558,-0.0042522466,0.11145886,0.23763417,0.6889845,0.4599968,0.068584114,0.92753744,0.22460142,-0.0023581882,1.1399266,0.6710831
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,-0.0037224828,-0.0054407367,-0.0016634678,0.07082315,0.5496416,0.007072795,-0.0022459717,-0.0005558818,0.4108047,-0.0007752739,-0.0022389633,-0.0015912665,-0.00041233277,-0.0017219135,-0.010719208,0.6175569,-0.0010883318,-0.00075192825,-0.002470833,-0.00085445837,-0.0012227956,-0.0057327747,0.007204354,1.4654797,0.046218984,0.1881978,-0.0053376793,0.2942502,0.53040034,-0.003531904,-0.0060888687,0.0605866,0.61135834,0.68460786,0.66943496,-0.001027012,-0.0043817884,-0.0024371643,-0.007444348,-0.006722605,-0.008568164,-5.3329244e-05,0.119192615,0.15714341,-0.0074550235,-0.0012821895,0.21662119,0.44614956,0.043854307,-0.004555686,-0.012318995,-0.0008527051,0.006227765,-0.0033528348,0.16315806,0.27662146,0.7777449,0.4432438,0.07454634,0.8364693,0.2807948,-0.002703211,1.1290284,0.5504672
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,-0.001930232,-0.0049651936,-0.0018334432,0.17074916,0.36298388,0.14277513,-0.0055206586,0.0047120154,0.5079193,0.039454315,-0.0017519966,-0.0012583903,0.02020251,-8.807421e-05,-0.010481571,0.7262328,-0.00074550445,-0.001725969,-0.0022740555,-0.0017378881,-0.0011411669,-0.0046894904,-0.00084338157,1.7367071,-0.0006514192,0.19903792,-0.006855445,0.30547875,0.35494697,-0.0042628217,-0.005356149,0.1821378,0.56819844,0.6416689,0.7510456,-0.0007565306,-0.00519475,-0.00372674,-0.008035806,-0.0074968473,-0.00988211,-0.0009263066,0.10311869,0.038668253,-0.010109873,-0.00093292276,0.041425668,0.60167885,-0.00010449711,-0.003505213,-0.0119332895,-9.6939315e-05,-0.0017586624,-0.0037819862,-0.0005538879,0.16864452,0.77686,0.36854935,0.03163447,0.9344208,0.18069014,-0.0022711197,1.0632263,0.7055563
