@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1062911858.cnf,1,-0.3684834,27.287832,-0.10945156,-0.38721576,38.849533,18.526579,-0.7637997,51.63091,41.648838,34.72735,-0.46228498,-0.24246645,-0.17922273,-0.22494318,-0.27734968,40.254215,40.28418,-0.34618026,-0.11513782,13.357135,64.64505,-0.3414008,9.382522,2.056058,-0.060507555,-0.26205912,-1.1803348,62.841164,9.789138,1.9841545,-0.39457378,87.4082,24.122509,-0.046964798,-0.064810395,-0.56819516,-0.7184704,29.488789,-0.29054186,-0.07551156,-0.6714656,18.929619,7.9019184,-0.5411526,-0.6301848,-0.4894958,-0.23169886,-0.0825268,-0.32287753,-0.30874938,-0.61754024,-0.35811916,-0.1145338,-0.07199795,-0.52864164,-0.09121657,3.249375,-0.1336379,60.60711,68.20866,34.597286,-0.1563602,53.162373,86.52386
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1097591767.cnf,1,-0.2402324,-0.024785647,-0.1702589,-0.6341358,41.874115,13.912344,-0.99784297,53.921265,63.315914,25.415308,-0.6367675,-0.12460822,-0.08973684,-0.33546883,-0.6224034,38.5192,26.48484,-0.3051101,-0.1690755,-0.029742042,51.26659,-0.4903957,-0.13074118,59.158627,3.3397818,-0.1880407,-1.1776316,83.5204,22.879696,-0.07707177,-0.52573115,62.845207,53.234993,22.918304,25.230732,-0.4633547,-0.69002837,2.2167823,-0.7591986,-0.46467063,-0.74143225,13.83458,28.131275,-0.4486336,-0.8500435,-0.5551066,-0.1299348,10.898217,-0.20282973,-0.5469847,-0.86418927,-0.20019807,-0.15021953,-0.12960039,-0.5439856,9.950507,36.343685,11.189913,54.85906,109.86225,33.904797,-0.26596415,83.48052,92.76571
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1139517430.cnf,1,-0.347003,28.333931,-0.24484505,-0.29958236,35.309334,24.195902,-0.705168,46.86259,37.63566,27.64326,-0.45112383,-0.27195337,-0.14934884,-0.25741434,-0.40072712,41.802864,41.17532,-0.32980967,-0.11284183,24.590105,67.900696,-0.4581884,15.977127,1.8035785,-0.09781113,-0.23932193,-1.1227854,65.499504,-0.0022249562,-0.02192506,-0.35541874,93.26391,30.30469,0.6735232,0.79095817,-0.61968243,-0.63646454,20.256098,-0.30688354,-0.047600646,-0.61151123,15.52863,5.0930834,-0.57463455,-0.75180066,-0.397861,-0.2371109,-0.07721093,-0.32305765,-0.2640221,-0.6910362,-0.44575477,-0.22557886,4.532972,-0.33345583,-0.08303724,-0.02556884,-0.17825845,49.44936,70.58038,28.482395,-0.16743183,53.063133,91.51864
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1180426174.cnf,1,-0.26973456,20.597137,-0.30700007,-0.4205903,40.17346,28.831167,-0.84721744,43.15906,47.580254,26.569199,-0.4700232,-0.21599512,-0.14868806,-0.268069,-0.5725815,37.87616,46.569324,-0.32850742,-0.05413574,16.571003,66.710045,-0.51448655,14.586195,8.28424,-0.10669331,-0.2853727,-1.1136575,81.85181,5.0727477,-0.014479,-0.3631077,90.61541,45.174416,-0.074492946,8.135107,-0.6311606,-0.6695961,12.128217,-0.47752413,-0.13885874,-0.6063029,17.734375,14.8649,-0.61796445,-0.85494584,-0.42391837,-0.23687005,-0.0805797,-0.27711138,-0.3840053,-0.8196163,-0.47703063,-0.1963395,1.3928045,-0.40250388,-0.113216095,-0.045069456,-0.15489388,56.59101,79.34875,22.265724,-0.18654662,46.974285,91.32192
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1193866207.cnf,1,-0.32892257,12.016675,-0.19547902,-0.5650583,42.91897,18.562029,-1.011961,60.851456,56.308865,33.387383,-0.5267705,-0.18048902,-0.16067365,-0.31559405,-0.4792435,40.44829,37.49972,-0.34999523,-0.14386848,8.742421,60.229343,-0.42761135,3.3475416,29.031214,-0.036427658,-0.24998045,-1.2598411,80.26244,15.271265,1.5316951,-0.3857019,76.84945,43.582767,1.2442248,7.3533416,-0.5077468,-0.72102606,25.141914,-0.5655269,-0.26097715,-0.7319111,13.899579,22.346695,-0.54382807,-0.792356,-0.54754364,-0.18470284,-0.058105025,-0.2686988,-0.44369072,-0.7726462,-0.3463474,-0.16277814,-0.056685776,-0.51674455,-0.07265627,15.019704,0.59052694,61.52366,93.10502,31.692518,-0.26086268,63.349735,94.325554
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1227698674.cnf,1,-0.41520125,36.561996,-0.23609285,-0.24096207,40.139526,33.51971,-0.735351,58.277042,37.795444,29.286425,-0.42345923,-0.3994877,-0.13724409,-0.2501645,-0.30545458,38.251133,54.384853,-0.3568226,-0.05414486,28.729893,77.150314,-0.42197338,28.22183,-0.11698754,-0.17458385,-0.34236538,-1.270053,74.12289,3.567305,1.306113,-0.35481343,100.62324,26.31315,-0.0072541023,-0.10389448,-0.68373257,-0.72247696,36.383663,-0.28191113,-0.009278847,-0.6330472,21.121601,3.464552,-0.57639086,-0.7304814,-0.49139953,-0.26205248,-0.08217663,-0.45225143,-0.22969724,-0.63319594,-0.5338995,-0.23447958,0.08023393,-0.3076647,-0.16581924,-0.062244214,-0.2613832,60.62401,61.540882,27.150381,-0.13161252,51.104027,90.92824
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1229019410.cnf,1,-0.34872907,28.284988,-0.24803318,-0.492438,45.98236,27.101572,-1.0114342,54.15208,52.80383,33.615948,-0.43918112,-0.28318122,-0.12312898,-0.32194313,-0.486488,39.448605,49.49159,-0.4192454,-0.07604187,15.801156,74.980545,-0.47067773,16.25109,8.998461,-0.0701032,-0.30497038,-1.3488559,79.285126,8.227742,5.745448,-0.35355827,99.75626,42.200764,-0.11111602,-0.037150364,-0.6564911,-0.7680951,27.779829,-0.49736273,-0.14066252,-0.7085365,21.335773,15.2098255,-0.625845,-0.79960394,-0.59165066,-0.23385696,-0.10824291,-0.31038058,-0.41250223,-0.8018295,-0.45108065,-0.1849751,-0.011695696,-0.4844126,-0.16754586,-0.0023596499,-0.1542135,69.58327,78.46479,28.015814,-0.24671616,53.687916,92.89522
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1239105171.cnf,1,-0.22945301,8.001449,-0.13473526,-0.45371887,45.28436,20.070456,-1.0020432,50.30411,44.222664,29.68352,-0.31664193,-0.1845044,-0.03859338,-0.23078291,-0.3481527,27.723455,35.338215,-0.37190536,-0.053254966,9.273408,46.841755,-0.30003724,8.429066,29.666708,8.181319,-0.26900312,-1.1983646,52.0623,15.591213,-0.039869204,-0.2941409,71.96953,44.717186,4.3771477,3.125634,-0.48539892,-0.65568054,25.923014,-0.53772837,-0.20548275,-0.64436513,11.258985,19.660807,-0.3887724,-0.72480756,-0.5150902,-0.075481124,-0.1179871,-0.22799592,-0.35418686,-0.68304145,-0.15787777,-0.13650604,-0.103584714,-0.50571007,-0.010329541,15.402318,-0.024416128,62.506535,75.373695,28.03258,-0.33212662,62.476025,78.72344
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1241973064.cnf,1,-0.23891753,22.63464,-0.2846759,-0.3670708,39.16633,28.015408,-0.84613484,41.472553,49.934113,31.408075,-0.42372078,-0.1890872,-0.15316747,-0.23670629,-0.46862438,41.13366,48.649567,-0.31987363,-0.062157173,16.663233,64.487335,-0.45169464,13.468908,10.287733,-0.12550904,-0.28836256,-1.1535572,75.23842,0.08743518,1.4479358,-0.350847,85.59155,36.756325,-0.09641655,4.0816855,-0.56114954,-0.65306145,19.586231,-0.43515635,-0.1297453,-0.5944075,17.83258,11.946774,-0.5798679,-0.751391,-0.42821,-0.30515927,-0.05905906,-0.3005813,-0.3474748,-0.74981713,-0.4611081,-0.22570062,0.31821573,-0.43375686,-0.14096239,-0.026565049,-0.18643641,53.809494,68.48293,20.241936,-0.18318973,44.927998,85.257
instances/Sat_Data/jack_instances/5sat500.train/unif-k5-r20.00-v500-c10000-S1316889648.cnf,1,-0.430008,22.563643,-0.11672777,-0.38868776,35.080994,19.502735,-0.7022038,54.77419,33.07426,25.487747,-0.5375298,-0.27692223,-0.25604793,-0.25026008,-0.28386188,31.721603,45.595345,-0.38446108,-0.12909596,9.95184,63.803596,-0.3539468,8.158569,-0.045106363,-0.082561426,-0.27214262,-1.1419816,67.913155,13.437204,6.8857603,-0.3895528,86.5187,19.433859,-0.08396404,-0.13214038,-0.54064876,-0.7328107,26.538496,-0.31792665,-0.058840804,-0.62844044,22.684292,8.167971,-0.57493025,-0.63341206,-0.46665218,-0.20620534,-0.10427006,-0.38365692,-0.25770617,-0.5965372,-0.37719336,-0.03085364,-0.08645338,-0.46978804,-0.121205874,1.7756317,-0.14556308,62.554424,63.18378,32.39078,-0.15763626,56.461067,80.21575
