@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-986-S67383539.cnf,1,0.0058803558349609
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-845-S148864424.cnf,1,0.0033788681030273
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-589-S489789423.cnf,1,0.0083613395690917
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-890-S637722797.cnf,1,0.0033655166625976
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-521-S556521707.cnf,1,0.0034680366516113
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-904-S160136050.cnf,1,0.0034029483795166
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-953-S592245209.cnf,1,0.0034122467041015
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-485-S954086185.cnf,1,0.0060420036315917
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-868-S52384790.cnf,1,0.0035364627838134
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-703-S314898416.cnf,1,0.0035598278045654
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-614-S1284935773.cnf,1,0.0057306289672851
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-119-S595537095.cnf,1,0.0045564174652099
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-269-S1783209885.cnf,1,0.0065419673919677
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-896-S1605993242.cnf,1,0.0051655769348144
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-697-S1590116081.cnf,1,0.0034072399139404
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-360-S1531090365.cnf,1,0.0035240650177001
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-134-S440574157.cnf,1,0.0068953037261962
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-56-S441853154.cnf,1,0.0034267902374267
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-290-S778859173.cnf,1,0.005021333694458
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-721-S652240344.cnf,1,0.0048091411590576
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-231-S1697955241.cnf,1,0.0033431053161621
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-777-S900373011.cnf,1,0.0083734989166259
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-305-S193990361.cnf,1,0.0072436332702636
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-991-S849346032.cnf,1,0.0058767795562744
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-159-S884110265.cnf,1,0.006049633026123
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-309-S733913711.cnf,1,0.0048673152923583
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-865-S710593380.cnf,1,0.0033261775970458
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-349-S236974198.cnf,1,0.0048458576202392
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-812-S1449029388.cnf,1,0.0060255527496337
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-300-S923800157.cnf,1,0.0033621788024902
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-796-S717695655.cnf,1,0.0050089359283447
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-636-S1562674914.cnf,1,0.0059781074523925
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-972-S1776290313.cnf,1,0.0035827159881591
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-15-S59587435.cnf,1,0.0033605098724365
