@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
sat/10-3-13.cnf.bz2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/10-4-10.cnf.bz2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/1mod8.rules.7-7.cnf.bz2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,10.035502,3.9652946,-0.0,34.629177,-0.0,4.233611,32.71611,-0.0,-0.000110263994,-0.0,39.736427,10.899671,-0.0,-0.000103111306,32.42501,28.90045
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,10.185163,4.0195312,-0.0,35.19095,-0.0,4.3166347,33.28001,-0.0,-8.052172e-05,-0.0,40.425797,11.081302,-0.0,-7.971097e-05,32.97408,29.40422
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,9.904736,3.9217112,-0.0,34.137737,-0.0,4.162723,32.22827,-0.0,-0.00014391284,-0.0,39.13641,10.747403,-0.0,-0.00012985784,31.940784,28.4605
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,10.042272,3.9693205,-0.0,34.660816,-0.0,4.2396474,32.75304,-0.0,-0.00010879113,-0.0,39.77658,10.9152155,-0.0,-0.00010129132,32.451458,28.9287
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,10.192457,4.021919,-0.0,35.204823,-0.0,4.3165975,33.286415,-0.0,-7.9360485e-05,-0.0,40.43912,11.079303,-0.0,-7.994557e-05,32.991997,29.415401
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,10.164645,4.012131,-0.0,35.127792,-0.0,4.30963,33.225574,-0.0,-8.3294144e-05,-0.0,40.355747,11.066751,-0.0,-8.191165e-05,32.910923,29.351942
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,9.932741,3.9294631,-0.0,34.25444,-0.0,4.181223,32.34899,-0.0,-0.00013388367,-0.0,39.286205,10.78415,-0.0,-0.00012290328,32.059566,28.570505
