@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-986-S67383539.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.502930832,0.577311054,0.333333333,1.0,0.567113578,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401392688,0.575094392,0.006983021,0.918529148,0.707422918,0.068871735,0.604390318,0.194924123,0.408606748,0.0907093,0.632629973,0.005602658,0.330398363,0.171536969,0.028865862,0.128109052,0.050628648,0.076618763,7.5695,0.398849,45.0177,0.107771,45.0,39.0,51.0,1.06271,0.213823,0.861146,0.0540383,6.369,0.386847,45.1244,0.10733,45.0,39.0,51.0,0.54358,0.420531,0.850804,0.0523222,0.369521167,0.725753522,0.18993658,1.5049684,1.5437106,0.6569023,-0.037351064,-0.057846613,2.7243435,2.192272,0.059242748,-0.045336116,0.602531,3.7874546,0.26811218,3.8951814,-0.035302706,0.3913602,2.1651642,-0.026569454,1.5981127,1.0634432,-0.034939107,1.9500033,1.0379115,-0.038845677,-0.036020327,1.5608382,0.6056407,1.9789478,-0.040920194,0.05023569,10.394574,4.769366,5.8908525,-0.028842341,1.4515882,9.509118,1.4214162,2.5178704,6.683473,0.6274929,4.113144,0.3233578,2.2642665,0.026019402,0.1036261,1.243338,3.6370642,4.214272
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-845-S148864424.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.48339195,0.575985619,0.333333333,1.0,0.533272561,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,4097.0,0.004025488,4077.0,4117.0,4117.0,4077.0,4117.0,4085.0,4109.0,14.102876794,0.014895613,13.841304881,14.41656546,14.41656546,13.841304881,14.41656546,14.012239902,14.141396934,0.390378968,0.619326564,0.002498037,1.0,0.75899967,0.086373648,0.587386563,0.176693545,0.377595581,0.091901215,0.669352872,0.005069141,0.311052844,0.176013083,0.025994585,0.122548143,0.044333363,0.075259711,8.8618,0.297959,44.8631,0.108546,45.0,39.0,51.0,1.08961,0.20606,0.868329,0.0512409,7.6053,0.289827,44.7467,0.108911,45.0,39.0,51.0,0.553824,0.423862,0.856491,0.0512262,0.365985,0.666543292,0.14728573,1.9547572,2.2837036,0.89563584,-0.029297346,-0.04496424,4.110288,3.1714814,0.059971567,-0.020774689,1.3441864,5.373397,0.89325106,5.0403957,-0.028874258,0.77759856,3.2080288,-0.026672997,2.6405952,1.6247721,-0.018603664,3.055945,1.641563,-0.030112641,-0.026949074,2.2924035,0.8523639,2.806607,0.008321107,0.103712365,16.234333,7.5125713,8.965314,-0.030110588,2.1277487,15.137649,1.8650292,3.264386,9.898751,0.88211167,6.0239124,0.4976776,2.802118,0.0025880805,0.08139661,1.5861466,5.638993,5.6199493
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-589-S489789423.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.495896835,0.57727121,0.333333333,1.0,0.555471886,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,4118.6,0.005676767,4088.0,4147.0,4147.0,4088.0,4145.0,4106.0,4107.0,15.137503804,0.038194881,14.176771366,15.710667316,15.710667316,14.176771366,15.697371594,14.837328767,15.265379976,0.420782759,0.529493025,0.003793105,0.91317725,0.75618635,0.141964494,0.59814567,0.236140465,0.410555712,0.099007266,0.680093844,0.010401305,0.437095601,0.189025321,0.034358512,0.126920867,0.05198564,0.080893915,7.229,0.34422,45.3195,0.106795,45.0,39.0,52.0,1.10916,0.20921,0.873782,0.0496073,6.2538,0.328234,45.3183,0.106257,45.0,39.0,52.0,0.575099,0.41554,0.865582,0.0476638,0.380283833,0.742259748,0.08946354,1.60648,2.0337367,0.8005551,-0.03439221,-0.05387276,4.143804,2.634817,-0.0061962907,-0.042653456,1.4613919,4.5133753,0.4795554,4.814614,-0.03284422,1.0003285,2.94115,-0.0292964,1.9908348,1.6780051,-0.03323117,2.6777227,1.4752191,-0.041296195,-0.026972413,2.0171068,0.8982527,2.8377829,-0.01674922,-0.014835791,14.300414,6.495442,7.6664057,-0.025643753,1.9314579,13.242461,1.5499158,3.0852683,8.464713,0.6656377,5.1889505,0.48688585,2.6259904,0.016237065,0.10685337,1.574377,4.9179344,4.8872204
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-890-S637722797.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.520125049,0.575618941,0.333333333,1.0,0.593130386,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,4223.0,0.0,4223.0,4223.0,4223.0,4223.0,4223.0,4223.0,4223.0,13.859815297,0.0,13.859815297,13.859815297,13.859815297,13.859815297,13.859815297,13.859815297,13.859815297,0.393115849,0.602358351,0.009816227,1.0,0.743901131,0.090034186,0.537658494,0.186113862,0.36566886,0.09217884,0.71478345,0.007343134,0.428352817,0.188332,0.026123661,0.121644795,0.04446778,0.074377266,8.5553,0.324998,44.7753,0.108011,45.0,39.0,51.0,1.07997,0.210387,0.864824,0.0535272,7.2581,0.320752,44.7803,0.107593,45.0,39.0,51.0,0.545163,0.420489,0.85316,0.052121,0.364398167,0.685976157,0.2485827,1.883204,1.9670337,0.7295611,-0.039528653,-0.05293648,3.6709943,2.598061,0.11415263,-0.038448323,0.71681994,4.4449644,0.33306438,5.4956303,-0.03876169,0.72917753,2.5929976,-0.0312576,1.6573178,1.2635584,-0.028951097,3.099583,1.3289605,-0.036485206,-0.035076935,1.8208029,0.8332473,2.910306,-0.028959727,-0.00056173035,13.993316,6.4521937,7.186419,-0.038304247,1.7579556,12.3755865,1.9163667,2.5947294,8.402741,0.7496129,5.190843,0.28483498,2.8350542,-0.02304468,0.11026929,1.3920546,4.112494,5.8371315
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-521-S556521707.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.484955061,0.576237857,0.333333333,1.0,0.536155454,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420764956,0.534315891,0.007495323,1.0,0.740392957,0.094218464,0.580288958,0.256264518,0.425906693,0.093010053,0.634895221,0.010381493,0.308061117,0.166912741,0.025475291,0.131005955,0.04782973,0.082426088,7.4242,0.358818,45.5843,0.108503,46.0,39.0,52.0,1.07871,0.205541,0.864907,0.0524687,6.4434,0.336183,45.5849,0.108708,45.0,39.0,52.0,0.559933,0.407965,0.856007,0.0511906,0.373097333,0.671925509,0.10945964,1.9896513,5.6382294,1.7452613,-0.029516771,-0.054381162,3.1625023,7.0862823,0.16138221,-0.034415387,0.508693,2.7276614,0.10720714,3.7104394,-0.020693189,0.4531608,5.1634784,-0.031293847,0.67814136,3.0534987,-0.02450607,2.1531239,4.3432674,-0.03323647,-0.02993097,4.525911,3.1890452,1.9367428,-0.036504846,0.8341765,8.605865,3.422805,4.0601444,-0.026577832,5.107416,7.843374,2.2038155,7.526488,6.406568,2.3897245,7.6812277,1.5281813,1.9389006,0.5842706,0.17964035,4.309571,2.7658787,3.8302286
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-904-S160136050.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.506838609,0.577140015,0.333333333,1.0,0.573326513,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430802301,0.580889338,0.005715372,1.0,0.753399946,0.079445709,0.63531196,0.207122835,0.440580346,0.101506953,0.630407422,0.006672275,0.298373431,0.198678458,0.03464625,0.134241924,0.054850296,0.085131641,6.46,0.398446,45.8652,0.107917,46.0,40.0,52.0,1.09427,0.207739,0.868739,0.0515298,5.5617,0.368018,45.8439,0.107151,46.0,40.0,52.0,0.562212,0.411579,0.859984,0.0500827,0.370560833,0.721404757,0.031508937,1.2886227,1.6514149,0.5666903,-0.04645296,-0.058349103,2.5954068,1.8538076,0.078762874,-0.04260983,0.51398486,3.280897,0.21784124,3.4625928,-0.05192971,0.41390392,2.0552104,-0.035959657,1.4643801,0.9655601,-0.026519293,1.91474,0.91768295,-0.040884033,-0.039921388,1.4384861,0.5029955,1.8532197,-0.041830443,-0.014378749,9.65685,4.4686875,5.1275043,-0.045959357,1.2528899,8.74941,1.3671286,2.2722836,6.080295,0.4205278,3.8618033,0.35715714,1.9010376,0.023016585,-0.007445699,0.9735851,2.9526868,4.3778157
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-953-S592245209.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.502930832,0.577311054,0.333333333,1.0,0.567113578,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,4152.285714286,0.012960667,4065.0,4233.0,4233.0,4065.0,4191.0,4094.0,4173.0,14.668915667,0.011886905,14.370476875,14.950181378,14.950181378,14.370476875,14.837703756,14.582559844,14.619422572,0.381924695,0.60241904,0.00285291,1.0,0.720178367,0.077416033,0.54646808,0.19721966,0.383052692,0.082761255,0.682376628,0.0063556,0.352818854,0.159124083,0.026887661,0.109367203,0.041912972,0.065458075,9.3656,0.295925,44.9124,0.109256,45.0,39.0,51.0,1.07252,0.207268,0.862872,0.0539833,7.9216,0.293066,44.9189,0.107419,45.0,39.0,51.0,0.54486,0.418599,0.85052,0.0528528,0.367754,0.690656165,0.16862276,1.4783039,1.8162038,0.7277701,-0.045208517,-0.052736573,1.7911347,2.4849215,0.065587096,-0.04003108,0.18944219,2.4300919,0.089650154,2.9242642,-0.044019286,0.3599797,2.3050816,-0.03552132,0.6212943,1.1722131,-0.028113727,1.5910801,1.3847537,-0.03706995,-0.03662131,1.7638471,0.87177557,1.1817852,-0.034988467,0.016299594,7.543399,2.870927,3.6628828,-0.038387768,1.7486773,6.929237,0.98809755,2.6327538,5.218342,0.8372387,4.0043764,0.3495099,1.6002085,0.11742845,0.04387532,1.5072432,2.4174163,2.894024
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-485-S954086185.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.506057054,0.577184823,0.333333333,1.0,0.572098288,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414364875,0.551403273,0.000553157,1.0,0.726106322,0.091036984,0.588694446,0.22373242,0.431695416,0.098734167,0.668596099,0.006382676,0.282287431,0.201933586,0.028464333,0.153644509,0.046290119,0.080547952,7.0916,0.407464,45.5124,0.1091,45.0,39.0,52.0,1.09075,0.210073,0.867518,0.0528199,6.1978,0.365394,45.5175,0.108742,45.0,39.0,52.0,0.560833,0.426695,0.860543,0.050876,0.370131167,0.770637124,0.24322645,1.9791182,2.722658,0.76384413,0.020396022,-0.04139929,7.901883,3.045806,0.42864618,-0.030360661,2.2301044,6.436794,1.493194,7.906008,-0.021348067,0.9598273,3.3057132,-0.02029018,3.019089,1.9383014,-0.026692485,4.3668094,1.7498194,-0.030215012,-0.025105882,2.253875,1.0158654,3.5395083,0.024416849,0.010471052,21.569187,11.162593,11.489162,0.00042863103,2.2494206,20.863523,3.6670752,3.6834686,12.864541,0.83510375,7.951568,0.37412903,3.9238071,0.09304154,0.10646441,1.9702593,7.1148524,7.3303776
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-868-S52384790.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.485736616,0.576353745,0.333333333,1.0,0.537585153,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410198845,0.548736519,0.003541845,0.851809717,0.709643498,0.083200618,0.599274231,0.236443956,0.407554027,0.09265258,0.627577342,0.008389093,0.299862331,0.171795945,0.031690052,0.127255327,0.048774,0.079435166,7.2413,0.394814,45.1957,0.108706,45.0,39.0,52.0,1.07746,0.213103,0.864626,0.052492,6.133,0.368326,45.1458,0.108193,45.0,39.0,51.0,0.551655,0.420318,0.854918,0.0515995,0.380248667,0.706626913,0.18278787,2.3681958,6.8236213,2.2769725,-0.030143902,-0.048557296,3.7856343,8.397186,0.34085795,-0.028958578,0.4746989,2.8604212,0.09549048,3.7662578,-0.031552892,0.42617655,6.2392697,-0.022857374,0.6803455,3.3559253,-0.013738724,2.1780655,5.1362414,-0.022420108,-0.01938906,5.513732,3.9125922,1.6080712,-0.022992205,1.1308852,8.627892,3.388685,3.8176312,-0.028064022,6.0245504,7.94582,2.6802356,9.150671,6.9309683,2.6600132,9.2589245,1.8605914,2.1870432,0.7093671,0.11118461,5.327103,2.675706,3.854673
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-703-S314898416.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.498241501,0.577335885,0.333333333,1.0,0.559418683,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408395035,0.551270204,0.005887013,0.842151652,0.692619824,0.086591622,0.608063836,0.211353499,0.412336052,0.085616778,0.664237824,0.003632353,0.350082638,0.162528115,0.027580157,0.116015161,0.045320071,0.072901809,8.1263,0.355356,45.0971,0.109954,45.0,39.0,51.0,1.05769,0.209758,0.858786,0.0558503,6.8977,0.352307,45.1429,0.109124,45.0,39.0,52.0,0.539356,0.413687,0.848086,0.0542342,0.370329167,0.713757697,0.19850476,1.9651994,1.4820752,0.71246725,-0.044875816,-0.03858972,3.852082,1.653883,-0.009452452,-0.0330282,1.1558934,5.821117,0.9496011,6.1616993,0.06691218,1.4826976,1.9579474,-0.023671763,3.021434,1.1462382,-0.024235917,3.7389882,0.7549002,-0.02979275,-0.033857472,1.327243,0.3544136,3.901303,0.0032457123,0.02284988,18.879921,9.02875,10.292884,-0.022398084,1.6013832,17.155996,1.6910528,1.3936304,11.066959,0.4080453,4.4846454,0.14610419,3.0363085,-0.032373305,-0.018342944,0.53490746,5.844482,7.2608814
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-614-S1284935773.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.514654162,0.576413327,0.333333333,1.0,0.585219486,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,4177.333333333,0.012170875,4108.0,4255.0,4255.0,4108.0,4225.0,4133.0,4185.0,14.937923029,0.059248895,14.020934761,16.712073554,16.712073554,14.020934761,15.143668639,14.201911589,14.966810967,0.385974405,0.620513352,0.000847902,0.888350203,0.74773573,0.068414006,0.588128396,0.191717888,0.370439014,0.088963643,0.6330444,0.008628771,0.292156916,0.180039295,0.031031813,0.121268324,0.044751768,0.075136184,8.1271,0.330817,45.1671,0.10746,45.0,39.0,51.0,1.08055,0.208918,0.865886,0.0522491,6.8134,0.31861,45.1509,0.108628,45.0,39.0,52.0,0.550718,0.413133,0.854309,0.0512388,0.3746935,0.688078755,0.16607323,1.6494391,1.6911091,0.5078957,-0.034802802,-0.056313384,3.2404358,1.8904693,-0.01850986,-0.015545736,0.916752,4.778156,0.65648776,4.905114,-0.021682587,0.94381416,2.119821,-0.031475447,2.4304137,1.2907821,-0.027025575,3.2824485,0.9381966,-0.03730384,-0.037984475,1.3273007,0.2915667,3.166236,-0.027968284,-0.0042113466,14.144113,6.6313133,8.00893,-0.032416753,1.7387587,13.020261,1.4738533,1.4560634,8.320229,0.44332668,4.094999,0.11730839,2.3355203,0.0013220849,-0.031664968,0.51405233,4.302858,5.7170887
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-119-S595537095.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.494333724,0.577198536,0.333333333,1.0,0.552803459,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418159077,0.530994568,0.006157322,0.942557852,0.746711939,0.142377615,0.590342765,0.223786335,0.409719744,0.09192422,0.58640925,0.011278957,0.281040633,0.169865073,0.028650857,0.12394377,0.050689346,0.08496767,7.4073,0.354202,45.4188,0.108614,45.0,39.0,52.0,1.08558,0.207009,0.866947,0.0520839,6.2266,0.335979,45.4194,0.108386,45.0,39.0,52.0,0.560631,0.415467,0.85687,0.051288,0.377566833,0.720894042,0.15916239,2.00114,3.9660292,1.503445,-0.041833114,-0.056981176,2.87239,5.1072035,0.17681535,-0.04676024,0.3869223,3.3147063,0.060327504,3.8633535,-0.043324992,0.407297,3.8332298,-0.0430749,0.8346074,1.8754478,-0.03267511,2.3363125,2.8139129,-0.044795163,-0.04277277,3.3018756,2.2419207,1.8783057,-0.045963913,0.35369313,9.005498,3.5867524,4.076196,-0.046970937,3.6591866,8.097965,1.7720122,5.488233,6.559508,1.7950566,6.0866356,1.164718,2.39486,0.30513695,0.094572954,3.1475363,2.8913453,4.063368
instances/Sat_Data/K3-inst/k3-v200-c853/unif-v200-c853-269-S1783209885.cnf,1.0,200.0,853.0,200.0,853.0,0.0,0.0,0.234466589,0.511527941,0.576763517,0.333333333,1.0,0.58054667,0.015,0.0,0.015,0.015,-0.0,0.0,0.0,1.0,4188.2,0.011057111,4129.0,4267.0,4267.0,4129.0,4198.0,4158.0,4189.0,14.18165527,0.023386465,13.657527658,14.652942601,14.652942601,13.657527658,14.303491915,14.013101477,14.2812127,0.379826383,0.622050446,0.002016815,1.0,0.701753235,0.071016136,0.581211731,0.167079553,0.365507445,0.088072912,0.69024701,0.003147639,0.348423848,0.184191257,0.02704053,0.119038491,0.04223961,0.075034774,9.0701,0.322319,44.7616,0.109968,45.0,39.0,51.0,1.07707,0.212945,0.864393,0.0538011,7.6503,0.314447,44.8659,0.109352,45.0,39.0,51.0,0.542477,0.425452,0.852064,0.0521215,0.366471,0.701108386,0.15723878,1.7637705,2.3690321,0.99982977,-0.033530068,-0.05423322,2.83182,2.9967256,0.055392507,-0.038992904,0.55751806,4.04375,0.22778386,4.0022163,-0.035355072,0.5130668,2.998308,-0.032700684,1.3243626,1.3048104,-0.02932683,2.4230857,1.4400247,-0.039506074,-0.03766271,2.2209628,0.79281026,1.9802892,-0.0340334,0.02774832,11.321373,5.1325507,5.6224737,-0.034218185,2.319504,10.677583,1.5897425,2.9484215,7.3773475,0.8705297,5.154414,0.4935324,2.2465887,0.006497854,0.06465559,1.5463495,3.6388326,4.443654
