@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_6463.cnf,1,-0.58917534,56.023235,-0.73564285,-0.8119906,66.94444,48.47526,-1.4804823,87.01659,113.988525,53.556717,-1.141816,-0.45903432,-0.39173865,-0.47334307,-1.3133758,92.41217,100.07961,-0.63161737,-0.011775473,55.809563,161.26195,-1.2476741,32.982906,-0.022096109,-0.44502223,-0.63143903,-2.2011604,188.87573,-0.09135741,-0.05896386,-0.8246815,189.61272,73.445076,-0.14592186,14.346239,-1.3951182,-1.269114,15.576279,-0.80422944,-0.23747666,-1.1419911,45.409992,20.285126,-1.5542485,-1.7114711,-0.8110584,-0.717236,5.722998,-0.71250975,-0.77156013,-1.6401495,-1.2089317,-0.5403538,11.558206,-0.7085439,-0.2592979,-0.26220492,-0.5717882,94.978096,157.19635,37.51944,-0.15090166,87.532776,193.1954
instances/Sat_Data/circuit_fuzz/fuzz_100_3546.cnf,1,-0.03998913,0.52902955,-0.05543156,-0.026569434,3.972435,3.9733193,-0.10306834,3.1317687,7.1589527,1.2538991,-0.06092096,-0.017231176,-0.029808259,-0.02703264,-0.09584056,6.8172345,2.756589,-0.03277302,-0.011576255,2.5034847,5.392925,-0.07113143,1.6370628,5.6313667,-0.023401689,-0.03210281,-0.10189585,10.452361,1.254934,-0.016893575,-0.05944056,9.497122,5.016137,1.2925353,4.1787252,-0.057237647,-0.08537634,-0.0065513793,-0.053664487,-0.056421883,-0.08895787,3.225176,0.8043929,-0.070834175,-0.11548207,-0.031955507,-0.040984683,1.0514632,-0.03909866,-0.05178406,-0.1121379,-0.03471985,-0.027820121,-0.016935633,-0.04210025,0.5915527,0.071513906,0.6720289,4.4583154,9.852037,3.3001387,-0.009879575,7.720749,12.5108795
instances/Sat_Data/circuit_fuzz/fuzz_100_17714.cnf,1,-0.058244217,2.3382607,-0.07643747,-0.046786036,5.2794185,5.3816757,-0.1388409,5.130179,10.331954,3.3788097,-0.1100195,-0.024709014,-0.05021956,-0.038165253,-0.13415399,10.679459,5.7037964,-0.051773503,-0.019194134,4.6253257,11.37373,-0.111477494,1.7882698,4.8473268,-0.038141116,-0.042645924,-0.16383852,16.01995,0.03866189,-0.02418983,-0.098187394,15.994621,6.828723,0.6555612,5.268183,-0.10382803,-0.13667811,-0.00623099,-0.07412043,-0.06425271,-0.122898236,5.1154013,1.281491,-0.12711681,-0.16767314,-0.054999083,-0.065390036,1.3513503,-0.06411358,-0.0727001,-0.16188961,-0.06788618,-0.042279627,-0.0080707725,-0.07065329,0.21737371,-0.0015346073,-0.015559827,7.1104836,15.94016,5.3245263,-0.00489235,10.217665,19.747124
instances/Sat_Data/circuit_fuzz/fuzz_100_28416.cnf,1,-0.05395903,9.01178,-0.20942855,-0.12266554,14.291305,19.097109,-0.37409732,14.342717,24.147789,9.452155,-0.19041748,-0.058662936,-0.0756319,-0.0679854,-0.28802174,19.510918,16.479717,-0.12498267,-0.0071859155,12.850188,30.990196,-0.2200255,7.1385384,8.626622,-0.09424367,-0.14934126,-0.44460663,37.337227,-0.021511558,-0.04353009,-0.18027528,36.89276,22.502064,-0.023347786,11.400944,-0.2734558,-0.29042456,-0.013684857,-0.19736467,-0.09576096,-0.24694555,7.847996,2.9653301,-0.26416913,-0.425377,-0.13244228,-0.14183643,-0.00944253,-0.13429311,-0.17851138,-0.37434214,-0.18276154,-0.1307557,-0.018370768,-0.17028373,0.12370501,-0.06537461,-0.085781954,22.492107,36.60852,6.7859726,-0.05395828,18.742632,44.96114
instances/Sat_Data/circuit_fuzz/fuzz_100_23226.cnf,1,-0.006621268,1.7336867,-0.08170664,-0.046467308,5.594356,8.325326,-0.16193332,4.807471,9.320825,3.2847104,-0.06516586,-0.020532312,-0.030078424,-0.017496912,-0.12774211,7.45982,4.7262077,-0.04609912,-0.0142909605,3.152307,7.957966,-0.09010548,0.98041034,7.8374047,-0.025996074,-0.063248284,-0.16996671,14.994333,0.1564905,-0.020477222,-0.0736133,11.885654,9.83094,0.6706259,6.402329,-0.09259292,-0.11880171,-0.01732377,-0.09418987,-0.059322935,-0.10980177,2.3876817,2.7970846,-0.08408744,-0.18984015,-0.04320264,-0.045305546,0.56467634,-0.047615018,-0.065357886,-0.15283555,-0.052544627,-0.053911608,-0.02478985,-0.06308022,-0.00039033554,-0.010236924,-0.005378028,8.374471,16.061321,2.689599,-0.016640227,10.123553,16.740423
instances/Sat_Data/circuit_fuzz/fuzz_100_2327.cnf,1,-0.121119924,3.953093,-0.18312362,-0.108534165,13.535,14.113723,-0.3748468,12.311058,25.538465,7.305853,-0.2256887,-0.05593957,-0.09245825,-0.09168316,-0.3334708,23.082993,11.918622,-0.11946906,-0.037140675,10.417661,25.04007,-0.25486276,4.3165674,15.230461,-0.07488793,-0.10884856,-0.37777317,37.11297,1.7867397,-0.06237666,-0.21563241,36.241,20.16571,3.0804474,14.036611,-0.23923391,-0.32475537,-0.027581938,-0.21085122,-0.16837598,-0.28112724,10.151103,6.0469227,-0.2691183,-0.4132198,-0.15573494,-0.12772259,1.6311265,-0.13639069,-0.18747365,-0.39504015,-0.120880075,-0.09689285,-0.027499922,-0.1670456,2.3994358,0.75702167,-0.014277645,18.26762,39.540337,12.222348,-0.035412204,23.746294,47.111824
instances/Sat_Data/circuit_fuzz/fuzz_100_18548.cnf,1,-0.041171793,-0.02183747,-0.09081309,-0.044730194,8.785349,8.919432,-0.20355985,4.9966903,11.951369,2.9280856,-0.11214097,-0.026527653,-0.04207933,-0.04271788,-0.18746555,11.479136,5.6591,-0.060455408,-0.030533675,3.2347853,7.6947985,-0.13138823,0.12652421,14.9338045,-0.022012128,-0.06252309,-0.2074042,19.094875,2.824522,-0.036911502,-0.129804,14.674431,12.779817,3.6203358,9.788858,-0.10119658,-0.18888852,-0.02458719,-0.14166747,-0.11179594,-0.1596887,4.8797684,4.706434,-0.10643069,-0.24321908,-0.070161425,-0.05005006,1.9871641,-0.066927984,-0.09822836,-0.21786182,-0.04128494,-0.037982155,-0.035528444,-0.07728892,1.6848726,3.6199005,2.2847216,9.649938,23.642086,6.915363,-0.02332569,16.722742,23.18459
instances/Sat_Data/circuit_fuzz/fuzz_100_27424.cnf,1,-0.04682472,2.4817681,-0.074869454,-0.0650159,6.8788776,4.8538485,-0.17146458,5.7495403,12.427809,2.5706275,-0.08436933,-0.01997137,-0.030332502,-0.04185048,-0.143184,9.120901,4.105299,-0.04776764,-0.01885185,3.8201544,9.810062,-0.1035044,1.3471723,8.459664,-0.024513615,-0.03804657,-0.16923593,15.114912,1.5115336,-0.015516769,-0.08489221,14.009056,8.647195,1.6377661,6.668073,-0.09452389,-0.11857389,-0.01024443,-0.10311185,-0.078514434,-0.13325278,3.7677324,2.840958,-0.10223729,-0.16936529,-0.07353248,-0.04789956,1.4186677,-0.04701806,-0.08397352,-0.1731545,-0.046235792,-0.04264881,-0.016406925,-0.08047161,1.8815815,1.0802362,0.6162466,7.756746,16.532335,4.7722154,-0.031361375,11.138026,18.949871
instances/Sat_Data/circuit_fuzz/fuzz_100_6173.cnf,1,-0.03333792,-0.032954242,-0.06535134,-0.022493968,5.5072284,4.5268593,-0.12878844,1.4815527,8.14948,1.4618535,-0.089605555,-0.026926164,-0.02408135,-0.035830148,-0.15081014,11.488706,1.1799757,-0.029184619,-0.028821882,1.4911566,2.4483984,-0.09985789,0.20865393,15.9825945,-0.02374568,-0.018635146,-0.13554037,12.857175,2.4798372,-0.045641646,-0.09723716,9.864136,8.343154,4.8805294,8.878792,-0.044104986,-0.13172351,-0.025005052,-0.09698243,-0.102851205,-0.13887452,2.8220932,2.6101074,-0.063462034,-0.17841873,-0.036363255,-0.031665493,4.1394615,-0.040271696,-0.06546282,-0.17653684,-0.029547887,-0.034131385,-0.046687145,-0.04034744,2.0669594,4.298045,4.3707485,3.3992572,17.485739,6.7062354,-0.010872818,15.089914,16.713696
instances/Sat_Data/circuit_fuzz/fuzz_100_29181.cnf,1,-0.022288889,1.0787205,-0.05003562,-0.030979747,3.1580176,3.953242,-0.094399385,3.2001894,7.0758677,1.0893457,-0.04346074,-0.01351636,-0.020444602,-0.017767627,-0.08745786,4.526587,1.8586863,-0.027214237,-0.0056876647,2.3468454,5.1549997,-0.057774875,1.1449673,5.2525787,-0.014771547,-0.028022787,-0.0908099,8.91067,0.8526611,-0.013995943,-0.04725809,7.3019695,5.478872,1.4834399,4.455816,-0.053202786,-0.06607392,-0.014054992,-0.061047196,-0.0479932,-0.07108375,2.052264,1.0981014,-0.04905607,-0.10077117,-0.031490024,-0.027682789,0.58630353,-0.030977765,-0.049423695,-0.09717948,-0.028122349,-0.027349936,-0.014528447,-0.035869237,1.0172172,0.3725808,0.50470626,4.7871165,9.529407,2.0517073,-0.011079594,6.557982,10.22135
