@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
instances/Sat_Data/circuit_fuzz/fuzz_100_6463.cnf,1,108.29839,172.36284,1140.9125,442.9328,0.063031554,12.525742,1002.6656,1201.3173,0.13926846,1.6272024,229.10161,435.42514,244.76627,455.2216,36.655643,180.48218,747.6458,0.019548949,280.6539,500.0361,-0.007954353,184.88995,737.1418,0.36987108,0.834428,575.75525,465.25906,122.124985,3.3480377,84.36406,815.6627,793.74817,557.6121,0.22508605,777.131,1007.9449,312.80957,1163.5413,708.0063,161.5865,1120.2241,339.86523,137.5373,13.685033,2.3730636,726.6438,367.4395,390.0766
instances/Sat_Data/circuit_fuzz/fuzz_100_3546.cnf,1,0.810855,4.449304,15.701573,6.095583,-0.006730671,0.1111788,20.735664,15.894566,0.053330537,0.020537145,4.142094,16.310293,4.1049833,13.782231,0.7741923,3.3406048,12.098927,-0.010991147,9.716593,7.3412595,-0.012198301,8.936425,9.402108,-0.016003208,0.00079663214,8.353676,5.380729,5.9138765,0.19566953,0.7348596,38.627487,23.12748,23.981586,0.004183518,11.783889,41.519436,7.8155046,15.009092,25.935429,3.063606,20.562393,2.8697088,6.9676585,0.22560596,0.087883435,8.511562,15.079295,14.736202
instances/Sat_Data/circuit_fuzz/fuzz_100_17714.cnf,1,3.19147,8.551549,46.261597,17.04655,0.0480484,0.22448948,52.49169,46.429306,0.08086859,0.115062684,9.722125,30.325325,10.879495,28.445333,1.7216061,7.801775,32.41577,0.011068991,20.874008,20.305218,-0.012173747,17.315754,27.858656,-0.016990189,0.099234015,21.222452,16.543034,10.704164,0.6668184,2.408558,74.14819,51.251175,46.493187,0.013739319,32.217297,82.78962,15.651208,45.68571,51.696133,8.70386,50.47964,10.931549,13.839465,1.7094839,0.41604558,26.336271,31.463127,27.346247
instances/Sat_Data/circuit_fuzz/fuzz_100_28416.cnf,1,4.4986734,13.352141,79.907364,25.90142,0.0107172,0.47259954,64.66392,82.5301,0.32146776,0.3410301,11.182934,25.125822,9.054585,28.51912,1.2825853,7.213161,59.41179,0.0021377606,11.768434,35.73165,-0.007890434,17.220594,49.910038,-0.0050509414,0.008902108,43.084652,35.169403,10.444636,0.35301277,12.024634,64.622635,42.490177,35.85424,0.04073853,59.647762,75.546326,24.932236,91.01501,51.577023,19.770252,79.83269,20.91822,13.834266,8.654397,0.46648452,53.649105,26.781734,24.562817
instances/Sat_Data/circuit_fuzz/fuzz_100_23226.cnf,1,2.5179648,9.44107,57.779564,19.329353,0.0036248923,0.055044834,49.781113,58.53935,0.09236139,0.13233486,8.085933,24.50303,7.73908,25.472155,2.1271703,7.017123,38.13505,-0.0028274118,13.95458,27.2822,-0.007089659,19.447193,35.443836,-0.011402078,0.055993177,29.781954,23.80593,8.882254,0.7253852,5.5667233,59.43133,36.973797,33.66382,0.06997237,42.946964,65.29602,19.255365,58.892376,47.71296,13.401927,58.165592,13.654005,10.874094,4.021684,0.21061876,35.324604,23.893051,20.907421
instances/Sat_Data/circuit_fuzz/fuzz_100_2327.cnf,1,6.105871,16.124619,77.29161,30.19304,0.14211115,0.34139264,79.1395,84.076675,0.0750813,0.048657544,12.97912,43.81156,14.158563,42.30759,4.5813837,11.6257105,51.816437,-0.008134769,20.908878,32.619194,-0.009512873,23.25834,49.711052,-0.0035341934,0.0027098241,39.430218,26.828644,14.133937,1.1069098,2.4871635,92.45533,64.30311,50.9982,0.032795187,56.540863,114.60116,23.484829,78.49225,67.182785,16.459167,90.88119,20.68388,21.587978,3.3554862,0.20963566,53.767982,35.85026,29.090029
instances/Sat_Data/circuit_fuzz/fuzz_100_18548.cnf,1,2.0442204,12.227961,59.753017,22.745827,0.012124584,0.65565395,62.85116,61.318798,0.12223395,0.08562075,11.302408,39.722588,13.863533,34.513985,2.814388,10.608595,39.42282,-0.011127457,27.57545,28.02794,-0.013067077,24.021069,38.955116,0.0046413788,0.15897132,29.5026,23.207312,10.845659,0.9850146,3.0428007,82.67259,57.42834,56.51184,0.06484744,43.994034,94.16088,19.467045,57.61203,62.06219,10.871067,62.97994,16.437582,12.208909,0.9037578,1.096879,34.273174,38.486084,30.44461
instances/Sat_Data/circuit_fuzz/fuzz_100_27424.cnf,1,1.8539867,14.261751,63.820694,22.858383,-0.009582045,0.7144667,68.791245,65.41426,0.027890261,0.076033644,11.226628,41.46275,18.188763,36.234592,4.1859403,9.550007,40.21538,-0.0036983972,29.39977,29.606852,-0.011928998,25.16287,40.8457,-0.016134603,0.011384769,31.293732,25.61694,11.370053,1.802336,4.1224537,95.16075,67.452705,62.504204,-0.013755445,46.39908,101.7078,20.67185,60.447826,67.293106,11.752271,67.392136,15.982134,15.084364,1.2755466,0.58239096,35.881027,42.319595,35.16235
instances/Sat_Data/circuit_fuzz/fuzz_100_6173.cnf,1,2.4559245,7.270758,38.793064,14.287398,7.6392294e-05,0.28191236,42.652367,39.175346,0.08357531,0.04797569,8.333199,24.62531,8.366321,23.016018,1.3404262,5.8528843,28.199326,-0.010959557,15.807805,17.090647,-0.010037444,13.537567,23.786573,-0.013510063,0.013177192,19.550236,14.789038,8.183119,0.5360415,3.0423672,57.26854,37.993908,35.48461,0.0030615346,27.718866,65.235664,14.276098,39.330597,42.07571,8.379852,43.017605,9.259606,10.563658,1.9673339,0.51862186,23.37819,24.447166,20.990103
instances/Sat_Data/circuit_fuzz/fuzz_100_29181.cnf,1,0.9796679,5.3869877,23.167992,8.788898,0.013796139,0.1599986,28.792273,23.504927,0.056893386,0.028136633,6.487093,19.425167,7.00498,17.960442,1.017347,4.8354435,16.752283,-0.015594083,12.43853,11.115519,-0.01278921,12.65174,14.668967,-0.017675733,0.0417743,11.73597,8.169713,8.347081,0.4729789,0.98970616,48.923515,30.988928,30.255743,0.0038391033,16.930075,52.256878,10.000394,21.778889,32.544098,4.263613,27.983864,5.639734,8.42857,0.4498992,0.1793418,12.474828,19.685944,17.753904
