@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE GNN NUMERIC

@DATA
instances/Sat_Data/LABS/LABS_n011_goal004.cnf,1.0,0.0,0.0,0.0,0.01,2.13,2.42,2.0,0.0068995952606201
instances/Sat_Data/LABS/LABS_n011_goal010.cnf,1.0,0.0,0.0,0.0,0.01,2.12,2.37,2.0,0.0001251697540283
instances/Sat_Data/LABS/LABS_n012_goal001.cnf,1.0,0.0,0.0,0.01,0.02,2.11,2.36,2.0,0.006028413772583
instances/Sat_Data/LABS/LABS_n013_goal002.cnf,1.0,0.0,0.0,0.0,0.02,2.09,2.34,2.0,0.005889892578125
instances/Sat_Data/LABS/LABS_n015_goal008.cnf,1.0,0.0,0.0,0.0,0.03,2.09,2.29,2.0,0.0072872638702392
instances/Sat_Data/LABS/LABS_n018_goal001.cnf,1.0,0.0,0.0,0.1,0.07,2.06,2.3,2.0,0.0057871341705322
instances/Sat_Data/LABS/LABS_n019_goal002.cnf,1.0,0.0,0.0,1.06,0.09,2.05,2.27,2.0,0.0063326358795166
instances/Sat_Data/LABS/LABS_n019_goal005.cnf,1.0,0.0,0.0,0.01,0.08,2.06,2.26,2.0,0.0093889236450195
instances/Sat_Data/LABS/LABS_n019_goal006.cnf,1.0,0.0,0.0,0.01,0.08,2.05,2.24,2.0,0.0057320594787597
instances/Sat_Data/LABS/LABS_n020_goal002.cnf,1.0,0.0,0.0,0.09,0.11,2.05,2.3,2.0,0.0066995620727539
instances/Sat_Data/LABS/LABS_n020_goal005.cnf,1.0,0.0,0.0,0.01,0.1,2.05,2.27,2.0,0.0086936950683593
instances/Sat_Data/LABS/LABS_n020_goal008.cnf,1.0,0.0,0.0,0.01,0.09,2.04,2.28,2.0,0.0067098140716552
instances/Sat_Data/LABS/LABS_n021_goal001.cnf,1.0,0.0,0.0,0.38,0.13,2.05,2.26,2.0,0.0085549354553222
instances/Sat_Data/LABS/LABS_n021_goal009.cnf,1.0,0.0,0.0,0.01,0.1,2.04,2.23,2.0,0.0072071552276611
instances/Sat_Data/LABS/LABS_n022_goal002.cnf,1.0,0.01,0.0,1.99,0.13,2.06,2.26,2.0,0.0082552433013916
instances/Sat_Data/LABS/LABS_n022_goal008.cnf,1.0,0.0,0.01,0.01,0.11,2.05,2.23,2.0,0.0100624561309814
instances/Sat_Data/LABS/LABS_n023_goal001.cnf,1.0,0.01,0.0,0.81,0.15,2.05,2.23,2.0,0.0080287456512451
instances/Sat_Data/LABS/LABS_n023_goal008.cnf,1.0,0.0,0.01,0.02,0.13,2.04,2.23,2.0,0.0097084045410156
instances/Sat_Data/LABS/LABS_n024_goal007.cnf,1.0,0.01,0.0,0.02,0.16,2.03,2.21,2.0,0.008155345916748
instances/Sat_Data/LABS/LABS_n025_goal009.cnf,1.0,0.01,0.0,0.02,0.18,2.04,2.2,2.0,0.0086143016815185
instances/Sat_Data/LABS/LABS_n025_goal010.cnf,1.0,0.01,0.0,0.02,0.16,2.05,2.23,2.0,0.0078001022338867
instances/Sat_Data/LABS/LABS_n026_goal001.cnf,1.0,0.01,0.0,1.99,0.23,2.04,2.23,2.0,0.0083789825439453
instances/Sat_Data/LABS/LABS_n026_goal004.cnf,1.0,0.01,0.0,0.03,0.22,2.04,2.24,2.0,0.0087001323699951
instances/Sat_Data/LABS/LABS_n026_goal010.cnf,1.0,0.01,0.0,0.02,0.2,2.04,2.24,2.0,0.0075798034667968
instances/Sat_Data/LABS/LABS_n027_goal001.cnf,1.0,0.01,0.0,1.99,0.27,2.05,2.19,2.0,0.0105934143066406
instances/Sat_Data/LABS/LABS_n028_goal002.cnf,1.0,0.01,0.01,1.99,0.29,2.03,2.21,2.0,0.012110948562622
instances/Sat_Data/LABS/LABS_n029_goal006.cnf,1.0,0.02,0.0,0.03,0.3,2.04,2.18,2.0,0.0109679698944091
instances/Sat_Data/LABS/LABS_n030_goal003.cnf,1.0,0.02,0.0,1.99,0.36,2.04,2.15,2.0,0.0132920742034912
instances/Sat_Data/LABS/LABS_n030_goal008.cnf,1.0,0.02,0.0,0.04,0.33,2.04,2.17,2.0,0.0120871067047119
