@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC

@DATA
instances/Sat_Data/bench/HW-verification/40randomsets/09_rule/SAT_dat.k85.cnf,1,487670.38,301997.56,3343133.2,1174180.6,3225.1157,11247.031,2391721.2,3208022.0,929.7037,5973.953,448761.66,549486.9,393512.78,942761.8,31229.902,203876.48,2110758.2,3629.276,15720.157,1578264.1,-0.00035841233,249212.86,1669786.8,179.54842,52.6213493347168,1381830.125,1382969.375,330012.53125,783.3772583007812,415413.65625,995662.5,806211.9375,411269.90625,5712.7666015625,2485372.5,1966112.5,679849.4375,3717374.25,1251591.25,624086.75,2737831.25,681562.9375,128845.3125,274720.96875,18318.322265625,2608976.75,433242.71875,387838.5
instances/Sat_Data/bench/HW-verification/40randomsets/13_rule_22/SAT_dat.k90.cnf,1,8897596.0,103081040.0,428275970.0,185219700.0,3.3025982,1200890.6,282980130.0,474499400.0,6.0972857,2991.664,53491748.0,109506940.0,77996510.0,76769656.0,49153972.0,38569540.0,183268030.0,2.9676018,83171390.0,231868400.0,-0.01682272,91444650.0,272997060.0,0.24314706,11565.0625,179705872.0,176710432.0,2876627.25,348806.625,163486.984375,161089392.0,177164944.0,124767208.0,60.95024108886719,313403168.0,189509536.0,73162896.0,408528000.0,187387680.0,60593924.0,335665824.0,150223520.0,24924898.0,91910.71875,24208.3984375,244946816.0,83970696.0,93761520.0
instances/Sat_Data/bench/HW-verification/40randomsets/1_17_2/IBM_FV_2004_rule_batch_1_17_2_SAT_dat.k50.cnf,1,212535.45,222180.31,2849133.0,946322.3,1442.3723,22109.04,1659120.2,2513479.8,210.10648,1692.0106,529677.75,244750.69,269960.16,515932.22,20555.504,443375.3,1886380.6,4987.2183,57553.895,1101333.1,-0.0016682365,737086.56,1614813.4,604.0797,834.7216796875,1185832.0,1383685.375,161244.96875,8079.1396484375,73611.5390625,746049.0,622083.1875,217552.96875,1959.6925048828125,1989797.625,1281972.625,596251.125,2940103.25,829802.0625,212152.078125,2467489.0,1097118.125,115025.2734375,13629.216796875,337.14044189453125,1665909.375,248686.5625,209221.015625
instances/Sat_Data/bench/HW-verification/40randomsets/15_rule/SAT_dat.k25.cnf,1,6662655.0,41287120.0,183549000.0,82814660.0,68844.33,2363666.2,161169940.0,197425970.0,7180.2793,1233.7573,30871930.0,76534330.0,47961820.0,53361172.0,18657178.0,17891086.0,77603760.0,1.1642365,54960868.0,97657720.0,-0.0019238209,45476716.0,112132580.0,624.8632,393191.0625,74326048.0,70894216.0,3130593.5,1060078.0,316651.21875,113357160.0,125499016.0,84189664.0,8487.98046875,131116408.0,139124912.0,32792092.0,169810560.0,110928952.0,25461826.0,151431920.0,63623164.0,19533942.0,476905.9375,49868.87109375,100332160.0,61371384.0,62042752.0
instances/Sat_Data/bench/HW-verification/40randomsets/03/IBM_FV_2004_rule_batch_03_SAT_dat.k100.cnf,1,138239.06,427900.22,2307309.5,1026011.3,557.1085,975.1523,1718768.5,2355421.8,55.85947,585.70386,312379.2,745616.2,349457.12,580472.75,216922.44,291309.47,1170658.9,13.586069,589791.2,1050297.6,-0.0015562274,435299.97,1437190.2,196.84193,487.1121215820313,995677.4375,969812.0,48084.9296875,842.8624267578125,52410.03515625,1105898.75,1266613.625,827369.125,233.8302154541016,1574466.625,1457625.5,479199.65625,2240163.5,1195610.75,415267.625,1986312.875,726213.9375,236078.703125,75457.328125,1849.5771484375,1420510.125,551246.5,609186.5
instances/Sat_Data/bench/HW-verification/40randomsets/02_1_rule_5/SAT_dat.k80.cnf,1,24341.627,27251.494,183004.61,82572.2,368.5746,5530.735,178558.44,184340.97,0.82116973,605.3906,30016.797,70291.77,39806.137,74144.52,8054.1655,22028.412,117005.35,454.8308,54057.95,73750.164,-0.0004343083,39734.777,106094.15,5.719796,760.3270874023438,79805.9375,69416.078125,12838.751953125,4403.9267578125,6766.55908203125,135505.109375,153280.0,94597.828125,514.6597900390625,126649.4765625,201629.875,34306.79296875,180305.390625,124334.6328125,27803.724609375,166578.4375,58923.53125,31166.708984375,7356.15185546875,3924.563720703125,125992.09375,74594.0859375,56389.68359375
instances/Sat_Data/bench/HW-verification/40randomsets/16_2_rule_5/SAT_dat.k15.cnf,1,20320.854,29570.738,217602.55,78667.33,1.2187442,1525.4148,143474.67,229952.48,6.1870885,510.42334,40896.66,55487.34,29903.738,70873.49,2940.9592,19525.648,147137.2,4.390192,21770.443,102550.74,-0.004330171,30374.04,129527.305,171.57758,7.180086135864258,106026.6328125,82546.796875,22502.62890625,84.73279571533203,7391.35888671875,93527.4375,90613.9765625,58413.703125,246.3471221923828,152998.671875,134206.859375,51990.08203125,234830.75,86786.609375,16305.392578125,193604.5,73129.5234375,8408.3193359375,2781.783447265625,77.94325256347656,132821.1875,43575.6796875,53275.484375
instances/Sat_Data/bench/HW-verification/40randomsets/26_rule/SAT_dat.k20.cnf,1,47409464000000.0,304997070000000.0,1306588800000000.0,588823000000000.0,3588553000.0,36774617000.0,942537550000000.0,1406604100000000.0,7325444.0,190490200.0,186528100000000.0,354502370000000.0,264045300000000.0,248201930000000.0,147454410000000.0,112822380000000.0,542435400000000.0,13547265.0,253676960000000.0,689890500000000.0,-0.0035060258,263863750000000.0,801171660000000.0,-0.0028297908,10099895296.0,519298959278080.0,516581587156992.0,269360283648.0,46541635584.0,245830795264.0,528561794449408.0,632538959708160.0,380156749283328.0,190601280.0,922086461669376.0,620368364568576.0,213168638918656.0,1212570870480896.0,599938614427648.0,167352041734144.0,1009824724680704.0,449180665380864.0,109086733500416.0,38123840.0,44174843904.0,728133187665920.0,268155276492800.0,322225592860672.0
instances/Sat_Data/bench/HW-verification/40randomsets/2_14/IBM_FV_2004_rule_batch_2_14_SAT_dat.k95.cnf,1,4758609.5,93673660.0,429800030.0,166931920.0,603.46484,9556311.0,344787550.0,481201250.0,31.175938,340.7831,64445950.0,126704104.0,124516550.0,93594450.0,35118400.0,33927092.0,158593580.0,5.1168427,96367100.0,261145230.0,-0.0014573934,165097760.0,257183620.0,1280.4624,10613890.0,161317152.0,143857968.0,5365188.5,3535828.5,7206.53759765625,203635280.0,204425616.0,145476784.0,1250.1094970703125,316724032.0,262874208.0,85334056.0,411017504.0,218906784.0,48036408.0,339464032.0,172996464.0,27785970.0,629303.3125,1537.572998046875,210771600.0,114184168.0,102069376.0
instances/Sat_Data/bench/HW-verification/40randomsets/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k20.cnf,1,274999.84,4249984.0,19914194.0,7628529.5,128.52621,56078.887,12407034.0,22395518.0,39.9323,82.33971,2426469.2,3182628.5,4128078.0,2358389.5,1314284.9,820397.3,7291273.0,6.6962876,2559230.8,11826091.0,-0.00027781416,6170335.0,12490484.0,9.970052,105967.5078125,7268888.5,7010933.0,40726.84765625,37131.21484375,89117.796875,5269819.0,5884555.0,3839722.25,128.37060546875,14486398.0,6204414.5,3589807.5,18694020.0,7005459.5,2565933.75,14802436.0,7594600.0,1009830.875,2529.28662109375,3227.106689453125,9911669.0,2755829.5,2917527.25
